Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,https://stockcharts.com/h-sc/ui?s=$TED,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,<,HYY Daily,Unnamed: 36,Unnamed: 37,Unnamed: 38,Weekly,3,4,7,16,29,43,55,Unnamed: 47,>,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,3.1,P,AA,Z,Y,Unnamed: 59,0.015872,0.01877,0.0218,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67
,T2Y,ADD 1,T10Y,ADD 2,T20Y,,,,,From,43826.0,To,45933,,Date,TED,HYS(US),HYS(EM),HYS(EU),HYY(US),HYY(EM),HYY(EU),T30Y,T20Y,T10Y,T2Y,T10Y-2Y,10Y BEI,5Y BEI,5-10 BEI,10Y TIPS,,,,HYY(US),HYY(EM),HYY(EU),,값으로 복붙,45933,45926,45905,45841,45751,45653,45569,Daily,HYY(EU),,,,,,304.0,Date,T2Y,T10Y,T20Y,U.S Recession,T2Y,T10Y,T20Y,,,,,
,,,,,,,,,,,,,,,44260,0.0015,0.036000000000000004,0.0526,0.032400000000000005,0.0452,0.0592,0.0265,0.022799999999999997,0.0218,0.01577,0.0014080000000000002,0.014362,0.0222,0.024300000000000002,0.002100000000000001,-0.006430000000000002,,,45624.0,0.0688,0.07519999999999999,0.0538,,,,,,,,,,,,,,,,,,44260,0.0014080000000000002,0.01577,0.0218,0x2a,88.70967741935485,840.170484816196,1000,,,,,
,,,,,,,,,,,,,,,44253,0.0015,0.0352,0.0509,0.0322,0.0437,0.0571,0.026699999999999998,0.0217,0.0208,0.014070000000000001,0.0012889999999999998,0.012781,0.0215,0.0239,0.002400000000000003,-0.007429999999999997,,,45623.0,0.0688,0.07519999999999999,0.0538,,,,,,,,,,,,,,,,,,44253,0.0012889999999999998,0.014070000000000001,0.0208,0x2a,81.21219758064514,749.6004262120406,954.1284403669724,,,,,
,,,,,,,,,,,,,,,44246,0.0014000000000000002,0.0341,0.0501,0.031200000000000002,0.0412,0.0553,0.0252,0.021400000000000002,0.019799999999999998,0.0134,0.001088,0.012312,0.021400000000000002,0.0229,0.0014999999999999979,-0.008000000000000002,,,45622.0,0.0692,0.0754,0.0538,,,,,,,,,,,,,,,,,,44246,0.001088,0.0134,0.019799999999999998,0x2a,68.54838709677419,713.905167820991,908.2568807339449,,,,,
,,,,,,,,,,,,,,,44239,0.0015,0.0348,0.0518,0.032,0.040999999999999995,0.0562,0.0253,0.020099999999999996,0.0183,0.0121,0.00111,0.01099,0.022099999999999998,0.0235,0.001400000000000002,-0.009999999999999998,,,45621.0,0.0687,0.0751,0.0537,,,,,,,,,,,,,,,,,,44239,0.00111,0.0121,0.0183,0x2a,69.93447580645162,644.6457112413426,839.4495412844036,,,,,
,,,,,,,,,,,,,,,44232,0.0016,0.0358,0.051699999999999996,0.0322,0.0418,0.055999999999999994,0.0254,0.0197,0.0179,0.01169,0.001052,0.010638000000000002,0.022099999999999998,0.022799999999999997,0.0006999999999999992,-0.010409999999999997,,,45619.0,0x2a,0.0755,0.0538,,,,,,,,,,,,,,,,,,44232,0.001052,0.01169,0.0179,0x2a,66.28024193548386,622.8023441662228,821.1009174311927,,,,,
,,,,,,,,,,,,,,,44225,0.0014000000000000002,0.0379,0.053099999999999994,0.034300000000000004,0.0435,0.0574,0.0271,0.0187,0.0168,0.010709999999999999,0.001113,0.009597,0.0213,0.022099999999999998,0.0007999999999999986,-0.01059,,,45618.0,0.0697,0.0755,0.0538,,,,,,,,,,,,,,,,,,44225,0.001113,0.010709999999999999,0.0168,0x2a,70.12348790322581,570.59136920618,770.6422018348624,,,,,
,,,,,,,,,,,,,,,44218,0.0014000000000000002,0.0375,0.0535,0.0333,0.0432,0.0574,0.0263,0.018500000000000003,0.0166,0.010860000000000002,0.00125,0.009610000000000002,0.0209,0.0216,0.0007000000000000027,-0.010039999999999997,,,45617.0,0.0695,0.0754,0.0538,,,,,,,,,,,,,,,,,,44218,0.00125,0.010860000000000002,0.0166,0x2a,78.75504032258064,578.5828449653703,761.4678899082569,,,,,
,,,,,,,,,,,,,,,44211,0.0013,0.0374,0.0542,0.034300000000000004,0.0432,0.0582,0.027000000000000003,0.018500000000000003,0.0166,0.01087,0.00135,0.009519999999999999,0.021,0.0209,-0.00010000000000000286,-0.010130000000000002,,,45616.0,0.0699,0.0755,0.0537,,,,,,,,,,,,,,,,,,44211,0.00135,0.01087,0.0166,0x2a,85.05544354838709,579.115610015983,761.4678899082569,,,,,
,,,,,,,,,,,,,,,44204,0.0014000000000000002,0.037599999999999995,0.053200000000000004,0.0336,0.0435,0.0574,0.0265,0.0187,0.0167,0.01119,0.001369,0.009821,0.0206,0.0207,9.99999999999994e-05,-0.00941,,,45615.0,0.0699,0.0755,0.0536,,,,,,,,,,,,,,,,,,44204,0.001369,0.01119,0.0167,0x2a,86.25252016129032,596.1640916355888,766.0550458715596,,,,,
,,,,,,,,,,,,,,,44197,0.0015,0.038599999999999995,0.0524,0.0355,0.0434,0.0557,0.0282,0x2a,0x2a,0x2a,0x2a,0x2a,0.0199,0.0195,-0.00040000000000000105,0x2a,,,45614.0,0.0704,0.076,0.0536,,,,,,,,,,,,,,,,,,44197,0x2a,0x2a,0x2a,0x2a,0x2a,0x2a,0x2a,,,,,
,,,,,,,,,,,,,,,44190,0.0015,0.0405,0.0527,0.0351,0.0454,0.0562,0.0281,0x2a,0x2a,0x2a,0x2a,0x2a,0.0197,0.0192,-0.0005000000000000004,0x2a,,,45612.0,0x2a,0.0758,0.053399999999999996,,,,,,,,,,,,,,,,,,44190,0x2a,0x2a,0x2a,0x2a,0x2a,0x2a,0x2a,,,,,
,,,,,,,,,,,,,,,44183,0.0016,0.0403,0.0524,0.0347,0.0453,0.055999999999999994,0.0275,0.017,0.0149,0.00945,0.00123,0.00822,0.0195,0.0192,-0.00030000000000000165,-0.01005,,,45611.0,0.0707,0.0758,0.053399999999999996,,,,,,,,,,,,,,,,,,44183,0.00123,0.00945,0.0149,0x2a,77.49495967741935,503.46297282898246,683.4862385321101,,,,,
,,,,,,,,,,,,,,,44176,0.0014000000000000002,0.041299999999999996,0.0546,0.036000000000000004,0.046,0.0579,0.0281,0.0163,0.014199999999999999,0.008960000000000001,0.00121,0.007750000000000001,0.0187,0.0182,-0.0005000000000000004,-0.00974,,,45610.0,0.0697,0.0753,0.053399999999999996,,,,,,,,,,,,,,,,,,44176,0.00121,0.008960000000000001,0.014199999999999999,0x2a,76.23487903225806,477.35748534896123,651.3761467889908,,,,,
,,,,,,,,,,,,,,,44169,0.0014000000000000002,0.0403,0.0554,0.035,0.045599999999999995,0.0593,0.0278,0.0173,0.015300000000000001,0.009729999999999999,0.001527,0.008202999999999998,0.0189,0.0183,-0.0005999999999999998,-0.009170000000000001,,,45609.0,0.0697,0.0753,0.053899999999999997,,,,,,,,,,,,,,,,,,44169,0.001527,0.009729999999999999,0.015300000000000001,0x2a,96.2071572580645,518.3803942461375,701.8348623853211,,,,,
,,,,,,,,,,,,,,,44162,0.0014000000000000002,0.0435,0.059000000000000004,0.0371,0.0481,0.0623,0.0298,0.015700000000000002,0.013600000000000001,0.00842,0.001544,0.006876,0.0175,0.0167,-0.0008000000000000021,-0.009080000000000001,,,45608.0,0.0698,0.07519999999999999,0.0536,,,,,,,,,,,,,,,,,,44162,0.001544,0.00842,0.013600000000000001,0x2a,97.27822580645162,448.5881726158765,623.8532110091744,,,,,
,,,,,,,,,,,,,,,44155,0.0013,0.0449,0.0613,0.038900000000000004,0.0495,0.0647,0.0316,0.015300000000000001,0.013300000000000001,0.008239999999999999,0.001614,0.006625999999999999,0.0169,0.0161,-0.0007999999999999986,-0.00866,,,45607.0,0.0688,0.0745,0.0536,,,,,,,,,,,,,,,,,,44155,0.001614,0.008239999999999999,0.013300000000000001,0x2a,101.68850806451613,438.99840170484816,610.0917431192661,,,,,
,,,,,,,,,,,,,,,44148,0.0013,0.0463,0.0621,0.0407,0.0513,0.0658,0.0335,0.0165,0.0143,0.00898,0.0018110000000000001,0.007169,0.0172,0.016399999999999998,-0.0008000000000000021,-0.00822,,,45605.0,0x2a,0.0745,0.053899999999999997,,,,,,,,,,,,,,,,,,44148,0.0018110000000000001,0.00898,0.0143,0x2a,114.10030241935485,478.4230154501865,655.9633027522937,,,,,
,,,,,,,,,,,,,,,44141,0.0011,0.0467,0.06480000000000001,0.0438,0.0513,0.0681,0.036000000000000004,0.016,0.0137,0.008199999999999999,0.001547,0.006652999999999999,0.0165,0.0154,-0.0011000000000000003,-0.008300000000000002,,,45604.0,0.0688,0.0745,0.053899999999999997,,,,,,,,,,,,,,,,,,44141,0.001547,0.008199999999999999,0.0137,0x2a,97.4672379032258,436.86734150239744,628.440366972477,,,,,
,,,,,,,,,,,,,,,44134,0.0013,0.0525,0.0682,0.0481,0.0572,0.0716,0.0403,0.0165,0.0143,0.00874,0.001564,0.007175999999999999,0.017,0.0159,-0.0011000000000000003,-0.008260000000000002,,,45603.0,0.0696,0.07490000000000001,0.0541,,,,,,,,,,,,,,,,,,44134,0.001564,0.00874,0.0143,0x2a,98.53830645161291,465.6366542354822,655.9633027522937,,,,,
,,,,,,,,,,,,,,,44127,0.0012,0.0487,0.0662,0.0447,0.0533,0.0696,0.037200000000000004,0.016399999999999998,0.0141,0.008409999999999999,0.001554,0.006855999999999999,0.0175,0.0166,-0.0009000000000000015,-0.009090000000000003,,,45602.0,0.0708,0.0762,0.053899999999999997,,,,,,,,,,,,,,,,,,44127,0.001554,0.008409999999999999,0.0141,0x2a,97.90826612903226,448.0554075652637,646.7889908256881,,,,,
,,,,,,,,,,,,,,,44120,0.0011,0.049400000000000006,0.06709999999999999,0.045700000000000005,0.0535,0.0702,0.0379,0.0152,0.013000000000000001,0.00749,0.001471,0.006019,0.0171,0.015300000000000001,-0.0017999999999999995,-0.00961,,,45601.0,0.0709,0.0759,0.054400000000000004,,,,,,,,,,,,,,,,,,44120,0.001471,0.00749,0.013000000000000001,0x2a,92.67893145161291,399.0410229088972,596.3302752293579,,,,,
,,,,,,,,,,,,,,,44113,0.0012,0.0492,0.0654,0.0447,0.0535,0.06860000000000001,0.037599999999999995,0.0158,0.0134,0.00779,0.001569,0.006221,0.0173,0.015600000000000001,-0.0016999999999999984,-0.00951,,,45600.0,0.0708,0.0758,0.054299999999999994,,,,,,,,,,,,,,,,,,44113,0.001569,0.00779,0.0134,0x2a,98.85332661290323,415.0239744272776,614.6788990825688,,,,,
,,,,,,,,,,,,,,,44106,0.0014000000000000002,0.0538,0.0688,0.0466,0.0576,0.07150000000000001,0.0395,0.0148,0.0125,0.007039999999999999,0.0013289999999999999,0.005710999999999999,0.016399999999999998,0.0148,-0.0015999999999999973,-0.009359999999999999,,,45598.0,0x2a,0.0759,0.054299999999999994,,,,,,,,,,,,,,,,,,44106,0.0013289999999999999,0.007039999999999999,0.0125,0x2a,83.73235887096773,375.0665956313266,573.3944954128441,,,,,
,,,,,,,,,,,,,,,44099,0.0012,0.0564,0.0699,0.0484,0.0599,0.0724,0.0415,0.013999999999999999,0.011899999999999999,0.00656,0.0013089999999999998,0.0052510000000000005,0.0158,0.0143,-0.0015000000000000013,-0.009240000000000002,,,45597.0,0.071,0.0759,0.054299999999999994,,,,,,,,,,,,,,,,,,44099,0.0013089999999999998,0.00656,0.011899999999999999,0x2a,82.47227822580643,349.493873201918,545.8715596330275,,,,,
,,,,,,,,,,,,,,,44092,0.0013,0.0516,0.0645,0.0438,0.0553,0.06709999999999999,0.0371,0.014499999999999999,0.0124,0.00697,0.001411,0.005559,0.0167,0.0158,-0.000899999999999998,-0.009729999999999999,,,45596.0,0.0706,0.0757,0.0542,,,,,,,,,,,,,,,,,,44092,0.001411,0.00697,0.0124,0x2a,88.89868951612901,371.33724027703784,568.8073394495414,,,,,
,,,,,,,,,,,,,,,44085,0.0014000000000000002,0.0521,0.0646,0.044000000000000004,0.0556,0.0672,0.0373,0.014199999999999999,0.0121,0.006690000000000001,0.0012900000000000001,0.0054,0.0165,0.015300000000000001,-0.0011999999999999997,-0.00981,,,45595.0,0.0693,0.07400000000000001,0.0535,,,,,,,,,,,,,,,,,,44085,0.0012900000000000001,0.006690000000000001,0.0121,0x2a,81.27520161290323,356.4198188598828,555.045871559633,,,,,
,,,,,,,,,,,,,,,44078,0.0014000000000000002,0.0513,0.0632,0.044000000000000004,0.0553,0.0662,0.0373,0.0146,0.0125,0.007209999999999999,0.0014680000000000001,0.005741999999999999,0.017,0.015700000000000002,-0.001299999999999999,-0.009790000000000002,,,45594.0,0.0695,0.07440000000000001,0.0535,,,,,,,,,,,,,,,,,,44078,0.0014680000000000001,0.007209999999999999,0.0125,0x2a,92.48991935483872,384.12360149174214,573.3944954128441,,,,,
,,,,,,,,,,,,,,,44071,0.0014000000000000002,0.05,0.0642,0.044800000000000006,0.0537,0.067,0.038599999999999995,0.0152,0.0129,0.00724,0.001328,0.005912,0.0177,0.0168,-0.0009000000000000015,-0.01046,,,45593.0,0.0693,0.0746,0.0535,,,,,,,,,,,,,,,,,,44071,0.001328,0.00724,0.0129,0x2a,83.66935483870967,385.7218966435802,591.743119266055,,,,,
,,,,,,,,,,,,,,,44064,0.0015,0.0525,0.06570000000000001,0.045899999999999996,0.055999999999999994,0.0683,0.0391,0.013500000000000002,0.0113,0.00636,0.001473,0.004887000000000001,0.016399999999999998,0.0152,-0.001199999999999998,-0.010039999999999997,,,45590.0,0.0697,0.0746,0.0536,,,,,,,,,,,,,,,,,,44064,0.001473,0.00636,0.0113,0x2a,92.80493951612901,338.8385721896644,518.348623853211,,,,,
,,,,,,,,,,,,,,,44057,0.0017000000000000001,0.0526,0.0649,0.0453,0.0565,0.0678,0.0392,0.014499999999999999,0.0121,0.00709,0.00147,0.00562,0.0165,0.015300000000000001,-0.0011999999999999997,-0.009410000000000002,,,45589.0,0.0696,0.0746,0.0535,,,,,,,,,,,,,,,,,,44057,0.00147,0.00709,0.0121,0x2a,92.61592741935483,377.73042088439,555.045871559633,,,,,
,,,,,,,,,,,,,,,44050,0.0015,0.0506,0.0664,0.0471,0.0537,0.0687,0.0403,0.0123,0.0101,0.005659999999999999,0.0012900000000000001,0.004369999999999999,0.0161,0.015,-0.0011000000000000003,-0.010440000000000001,,,45588.0,0.07,0.0747,0.0538,,,,,,,,,,,,,,,,,,44050,0.0012900000000000001,0.005659999999999999,0.0101,0x2a,81.27520161290323,301.5450186467767,463.30275229357795,,,,,
,,,,,,,,,,,,,,,44043,0.0016,0.0516,0.06849999999999999,0.0487,0.0545,0.0705,0.0416,0.012,0.0098,0.0053300000000000005,0.001093,0.004237,0.0155,0.013999999999999999,-0.0015000000000000013,-0.010169999999999998,,,45587.0,0.0694,0.07429999999999999,0.0538,,,,,,,,,,,,,,,,,,44043,0.001093,0.0053300000000000005,0.0098,0x2a,68.86340725806451,283.96377197655835,449.5412844036697,,,,,
,,,,,,,,,,,,,,,44036,0.0014000000000000002,0.0529,0.0688,0.0473,0.056299999999999996,0.0713,0.041100000000000005,0.0123,0.0103,0.005869999999999999,0.001494,0.004376,0.0151,0.013500000000000002,-0.001599999999999999,-0.009230000000000002,,,45586.0,0.0688,0.0738,0.0533,,,,,,,,,,,,,,,,,,44036,0.001494,0.005869999999999999,0.0103,0x2a,94.12802419354838,312.73308470964304,472.4770642201835,,,,,
,,,,,,,,,,,,,,,44029,0.0016,0.0574,0.07139999999999999,0.0496,0.060899999999999996,0.07400000000000001,0.0433,0.013300000000000001,0.0111,0.00623,0.001431,0.004799,0.0146,0.013500000000000002,-0.0010999999999999985,-0.008369999999999999,,,45583.0,0.0679,0.07339999999999999,0.053200000000000004,,,,,,,,,,,,,,,,,,44029,0.001431,0.00623,0.0111,0x2a,90.15877016129032,331.9126265316996,509.1743119266056,,,,,
,,,,,,,,,,,,,,,44022,0.0014000000000000002,0.061399999999999996,0.0724,0.051,0.06509999999999999,0.0751,0.0444,0.013300000000000001,0.011200000000000002,0.00643,0.001569,0.004861,0.0141,0.0125,-0.001599999999999999,-0.00767,,,45582.0,0.0681,0.0735,0.0533,,,,,,,,,,,,,,,,,,44022,0.001569,0.00643,0.011200000000000002,0x2a,98.85332661290323,342.56792754395315,513.7614678899083,,,,,
,,,,,,,,,,,,,,,44015,0.0016,0.0617,0.0735,0.051100000000000007,0.06559999999999999,0.0764,0.044800000000000006,0,0,0x2a,0x2a,0x2a,0.0141,0.0121,-0.002,0x2a,,,45581.0,0.0678,0.0733,0.0538,,,,,,,,,,,,,,,,,,44015,0x2a,0x2a,0,0x2a,0x2a,0x2a,0,,,,,
,,,,,,,,,,,,,,,44008,0.0017000000000000001,0.0641,0.0756,0.052300000000000006,0.0678,0.0783,0.045700000000000005,0.0137,0.0115,0.0064,0.00168,0.00472,0.0132,0.0111,-0.0020999999999999994,-0.0068,,,45580.0,0.0682,0.0735,0.053899999999999997,,,,,,,,,,,,,,,,,,44008,0.00168,0.0064,0.0115,0x2a,105.84677419354838,340.96963239211516,527.5229357798164,,,,,
,,,,,,,,,,,,,,,44001,0.0016,0.0602,0.075,0.0506,0.0643,0.0781,0.044500000000000005,0.0147,0.0123,0.006939999999999999,0.001896,0.005043999999999999,0.013000000000000001,0.0106,-0.002400000000000001,-0.006060000000000002,,,45579.0,0.0689,0.0739,0.0542,,,,,,,,,,,,,,,,,,44001,0.001896,0.006939999999999999,0.0123,0x2a,119.45564516129032,369.7389451251998,564.2201834862386,,,,,
,,,,,,,,,,,,,,,43994,0.0016,0.06280000000000001,0.0765,0.0521,0.0669,0.0796,0.046,0.014499999999999999,0.0124,0.0070999999999999995,0.001949,0.005150999999999999,0.0121,0.0095,-0.0026,-0.005,,,45576.0,0.0692,0.0741,0.0547,,,,,,,,,,,,,,,,,,43994,0.001949,0.0070999999999999995,0.0124,0x2a,122.79485887096773,378.2631859350027,568.8073394495414,,,,,
,,,,,,,,,,,,,,,43987,0.0016,0.055,0.0746,0.04769999999999999,0.0605,0.0789,0.042800000000000005,0.0168,0.0146,0.00893,0.002101,0.006829,0.0127,0.0095,-0.0031999999999999997,-0.003769999999999999,,,45575.0,0.0695,0.0742,0.055,,,,,,,,,,,,,,,,,,43987,0.002101,0.00893,0.0146,0x2a,132.37147177419354,475.75919019712313,669.7247706422019,,,,,
,,,,,,,,,,,,,,,43980,0.002,0.06709999999999999,0.0848,0.055999999999999994,0.0708,0.0877,0.0501,0.0141,0.0118,0.00653,0.0016420000000000002,0.004888,0.0115,0.0083,-0.0031999999999999997,-0.00497,,,45574.0,0.0691,0.0739,0.055,,,,,,,,,,,,,,,,,,43980,0.0016420000000000002,0.00653,0.0118,0x2a,103.45262096774195,347.89557805007996,541.2844036697247,,,,,
,,,,,,,,,,,,,,,43973,0.0025,0.0706,0.0863,0.0616,0.0746,0.08929999999999999,0.0554,0.0137,0.011200000000000002,0.00657,0.001696,0.004874,0.011200000000000002,0.008,-0.0032000000000000015,-0.004630000000000001,,,45573.0,0.0691,0.0737,0.055,,,,,,,,,,,,,,,,,,43973,0.001696,0.00657,0.011200000000000002,0x2a,106.85483870967742,350.0266382525307,513.7614678899083,,,,,
,,,,,,,,,,,,,,,43966,0.0026,0.07780000000000001,0.0924,0.0659,0.0816,0.095,0.0592,0.0132,0.0105,0.00644,0.0015110000000000002,0.004929,0.0109,0.0075,-0.0034000000000000002,-0.0044599999999999996,,,45572.0,0.0688,0.0733,0.0548,,,,,,,,,,,,,,,,,,43966,0.0015110000000000002,0.00644,0.0105,0x2a,95.1990927419355,343.1006925945658,481.65137614678906,,,,,
,,,,,,,,,,,,,,,43959,0.0032,0.07519999999999999,0.09449999999999999,0.0652,0.07919999999999999,0.09720000000000001,0.0582,0.0139,0.011200000000000002,0.00685,0.001608,0.005242,0.011200000000000002,0.0074,-0.0038000000000000013,-0.0043500000000000014,,,45569.0,0.0678,0.0729,0.0545,,,,,,,,,,,,,,,,,,43959,0.001608,0.00685,0.011200000000000002,0x2a,101.31048387096773,364.94405966968566,513.7614678899083,,,,,
,,,,,,,,,,,,,,,43952,0.0042,0.077,0.0971,0.0635,0.08130000000000001,0.1002,0.056299999999999996,0.0127,0.0104,0.00618,0.001978,0.004201999999999999,0.0106,0.0068000000000000005,-0.0037999999999999996,-0.00442,,,45568.0,0.0674,0.0727,0.054400000000000004,,,,,,,,,,,,,,,,,,43952,0.001978,0.00618,0.0104,0x2a,124.62197580645163,329.24880127863617,477.0642201834862,,,,,
,,,,,,,,,,,,,,,43945,0.0077,0.0803,0.10210000000000001,0.0643,0.0843,0.10490000000000001,0.0582,0.011699999999999999,0.0098,0.00605,0.002225,0.003825,0.0111,0.0072,-0.0039000000000000007,-0.005050000000000001,,,45567.0,0.0668,0.0726,0.0541,,,,,,,,,,,,,,,,,,43945,0.002225,0.00605,0.0098,0x2a,140.18397177419354,322.3228556206713,449.5412844036697,,,,,
,,,,,,,,,,,,,,,43938,0.009899999999999999,0.0731,0.0989,0.06309999999999999,0.07730000000000001,0.1018,0.057,0.0127,0.0108,0.00642,0.002019,0.004401,0.0101,0.0067,-0.0033999999999999994,-0.0036799999999999992,,,45566.0,0.0665,0.0728,0.053899999999999997,,,,,,,,,,,,,,,,,,43938,0.002019,0.00642,0.0108,0x2a,127.20514112903226,342.03516249334047,495.41284403669727,,,,,
,,,,,,,,,,,,,,,43931,0.0097,0.0796,0.10859999999999999,0.0658,0.0842,0.1119,0.060599999999999994,0,0,0x2a,0x2a,0x2a,0.0123,0.009000000000000001,-0.003299999999999999,0x2a,,,45565.0,0.0666,0.0732,0.054299999999999994,,,,,,,,,,,,,,,,,,43931,0x2a,0x2a,0,0x2a,0x2a,0x2a,0,,,,,
,,,,,,,,,,,,,,,43924,0.0129,0.0943,0.1167,0.0747,0.0984,0.11960000000000001,0.0688,0.0124,0.0105,0.00599,0.0022689999999999997,0.003721,0.0108,0.0078000000000000005,-0.003,-0.004810000000000001,,,45563.0,0x2a,0.0731,0.054900000000000004,,,,,,,,,,,,,,,,,,43924,0.0022689999999999997,0.00599,0.0105,0x2a,142.95614919354838,319.1262653169952,481.65137614678906,,,,,
,,,,,,,,,,,,,,,43917,0.014199999999999999,0.08990000000000001,0.1159,0.076,0.0946,0.1193,0.0698,0.0129,0.0109,0.00676,0.002477,0.004283,0.009399999999999999,0.0054,-0.003999999999999998,-0.0026399999999999983,,,45562.0,0.0669,0.0731,0.054900000000000004,,,,,,,,,,,,,,,,,,43917,0.002477,0.00676,0.0109,1000,156.06098790322582,360.1491742141716,500,,,,,
,,,,,,,,,,,,,,,43910,0.0115,0.1009,0.124,0.0837,0.1075,0.1298,0.0784,0.0155,0.013500000000000002,0.00885,0.0032540000000000004,0.005596,0.0075,0.0031,-0.004399999999999999,0.0013500000000000005,,,45561.0,0.0676,0.0736,0.055099999999999996,,,,,,,,,,,,,,,,,,43910,0.0032540000000000004,0.00885,0.013500000000000002,1000,205.01512096774195,471.4970697922217,619.2660550458717,,,,,
,,,,,,,,,,,,,,,43903,0.005699999999999999,0.0731,0.0849,0.0634,0.081,0.09140000000000001,0.0557,0.015600000000000001,0.0131,0.00983,0.005082,0.0047480000000000005,0.009000000000000001,0.0053,-0.003700000000000001,0.0008299999999999991,,,45560.0,0.0677,0.0741,0.0553,,,,,,,,,,,,,,,,,,43903,0.005082,0.00983,0.0131,1000,320.18649193548384,523.7080447522643,600.9174311926606,,,,,
,,,,,,,,,,,,,,,43896,0.0045000000000000005,0.0564,0.061799999999999994,0.044500000000000005,0.06269999999999999,0.06709999999999999,0.036000000000000004,0.0125,0.0109,0.00773,0.005101,0.0026290000000000003,0.0131,0.011399999999999999,-0.0017000000000000019,-0.005370000000000001,,,45559.0,0.0675,0.07429999999999999,0.0552,,,,,,,,,,,,,,,,,,43896,0.005101,0.00773,0.0109,1000,321.3835685483871,411.8273841236015,500,,,,,
,,,,,,,,,,,,,,,43889,0.0021,0.0504,0.057699999999999994,0.041100000000000005,0.0602,0.0667,0.0338,0.0165,0.0146,0.01163,0.009308,0.0023219999999999994,0.0141,0.013300000000000001,-0.0007999999999999986,-0.00247,,,45558.0,0.0672,0.0747,0.0557,,,,,,,,,,,,,,,,,,43889,0.009308,0.01163,0.0146,1000,586.4415322580645,619.6057538625466,669.7247706422019,,,,,
,,,,,,,,,,,,,,,43882,0.0015,0.0366,0.047,0.0302,0.050199999999999995,0.059800000000000006,0.024399999999999998,0.019,0.0175,0.01473,0.013543000000000001,0.0011869999999999988,0.0161,0.016,-9.99999999999994e-05,-0.0013699999999999997,,,45556.0,0x2a,0.0747,0.0557,,,,,,,,,,,,,,,,,,43882,0.013543000000000001,0.01473,0.0175,1000,853.2636088709678,784.7629195524775,802.7522935779817,,,,,
,,,,,,,,,,,,,,,43875,0.0014000000000000002,0.0356,0.046799999999999994,0.0305,0.050300000000000004,0.0605,0.024700000000000003,0.0204,0.0189,0.015880000000000002,0.014299,0.0015810000000000025,0.0166,0.016399999999999998,-0.00020000000000000226,-0.0007199999999999984,,,45555.0,0.06709999999999999,0.0747,0.0557,,,,,,,,,,,,,,,,,,43875,0.014299,0.015880000000000002,0.0189,1000,900.8946572580644,846.0309003729357,866.9724770642202,,,,,
,,,,,,,,,,,,,,,43868,0.002,0.0375,0.04769999999999999,0.0316,0.0521,0.061200000000000004,0.0258,0.020499999999999997,0.0189,0.01582,0.014011000000000001,0.0018089999999999998,0.0166,0.0161,-0.0005000000000000004,-0.0007799999999999994,,,45554.0,0.0666,0.07490000000000001,0.0556,,,,,,,,,,,,,,,,,,43868,0.014011000000000001,0.01582,0.0189,1000,882.749495967742,842.8343100692596,866.9724770642202,,,,,
,,,,,,,,,,,,,,,43861,0.0023,0.0403,0.0499,0.0335,0.054299999999999994,0.06269999999999999,0.027200000000000002,0.0199,0.0183,0.01505,0.013191,0.0018589999999999995,0.0165,0.016,-0.0005000000000000004,-0.0014500000000000016,,,45553.0,0.0677,0.0757,0.0565,,,,,,,,,,,,,,,,,,43861,0.013191,0.01505,0.0183,1000,831.086189516129,801.8114011720832,839.4495412844036,,,,,
,,,,,,,,,,,,,,,43854,0.0029,0.0368,0.0466,0.0316,0.052300000000000006,0.0608,0.0262,0.021400000000000002,0.02,0.01686,0.014946999999999998,0.0019130000000000015,0.0168,0.016200000000000003,-0.0005999999999999964,6.0000000000001025e-05,,,45552.0,0.0677,0.0757,0.0565,,,,,,,,,,,,,,,,,,43854,0.014946999999999998,0.01686,0.02,0x2a,941.7212701612901,898.2418753329782,917.4311926605506,,,,,
,,,,,,,,,,,,,,,43847,0.0029,0.0339,0.0454,0.0301,0.0506,0.0608,0.0253,0.0229,0.0216,0.01825,0.015653999999999998,0.002596000000000001,0.0175,0.0168,-0.0007000000000000027,0.0007499999999999972,,,45551.0,0.0681,0.0762,0.056799999999999996,,,,,,,,,,,,,,,,,,43847,0.015653999999999998,0.01825,0.0216,0x2a,986.2651209677417,972.2962173681407,990.8256880733945,,,,,
