Unnamed: 0,"※ 데이터-모두 새로고침시 20분 지연시세 (현재가, 전일대비, 전주대비, 시가총액, 환율). But 일본과 상해는 25/10/03 기준",Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
,기업정보,,,,,,Price,,,Market Cap,수익성,,활동성,밸류 (Oct-25),,,성장률,,밸류에이션,,,,,기대수익률 (10Y),,,기간별 수익률 (25/10/03),,,,,,괴리율 (EPS+HYY),,,,,,Fwd 12M EPS Consensus Change (%),,,,,,Fwd 12M EPS Consensus (USD),,,,,,
,Ticker,Corp,Exchange,WI26,FY 0,설립,현재가,전일대비,전주대비,(USD mn),ROE (Fwd),OPM (Fwd),CCC (FY 0),PER (Oct-25),% PER (Avg),PBR (Oct-25),Sales (3),,PER (3),PER (5),PER (10),PEG (Oct-25),PER (Avg),Price (10),Return (Y),DY (FY+1),W,1 M,3 M,6 M,YTD,12 M,W,1 M,3 M,6 M,YTD,12 M,W,1 M,3 M,6 M,YTD,12 M,45933,45926.0,45903.0,45841.0,45750.0,45653.0,45568.0
,079940.KS,가비아,KOSPI,소프트웨어,45627,1999,"₩ 27,600",0.026022304832713727,,258.71102742646013,,,43.83068267304468,#N/A PER (Oct-25),,#N/A PBR (Oct-25),#N/A Sales (3),Sales (3),,,,,13.212,0xf,,,,,,,,,,,,,,,,,,,,,,,,,,,
,060980.KS,HL홀딩스,KOSPI,자동차,45627,1999,"₩ 39,350",-0.0063131313131312705,0,257.60288475202503,0.0533,0.07996307786003845,22.418364505141312,8.755992066445993,-0.5622003966777004,0.33522154620067746,0.04460961782458483,Sales (3),5.768121489494489,5.285990262813511,4.249680286073129,1.9628036494005723,20,"₩ 185,190",0.16752818549996507,0.054205844980940276,-0.022360248447204967,0.002547770700636942,-0.07083825265643451,0.13400576368876083,0.14057971014492754,0.1115819209039548,0.015495284296362127,0.01072168285823452,0.1596662474485583,0.19039897044540427,-0.42166317734356407,-0.3323461361898216,0.015337841788310628,0.011398896672221074,0.04791038446646214,0.24106880533608627,-0.35740980573543013,-0.2453283889098125,4.442063379280944,4.374960920846951,4.391999431575956,4.2389725735398605,3.5792241011794794,6.912746909194259,5.88608782151485
,034120.KS,SBS,KOSPI,"미디어,교육",45627,1990,"₩ 19,500",-0.0035769034236076136,0,257.033679124627,0.0426,0.04407607298894886,80.97548902438434,11.801429787821549,0.33738074331796764,0.38909064121481807,-0.010328923721256584,Sales (3),9.14585583364722,9.337757591203244,9.835313458171274,-11.425614232714873,8.824285714285713,"₩ 17,495",-0.010788547869560072,0.016666666666666666,-0.023046092184368705,-0.02985074626865669,-0.23228346456692917,0.014040561622464809,-0.10138248847926268,0.2596899224806202,0.027102626697328408,0.18251348547618718,0.493011898727891,-0.009181326457097572,0.24688859125967105,-0.20296389169078713,0.02625934045211317,0.1507921823208801,0.21981082383530018,-0.07847669363271159,0.06917976424361477,0.032161857165887354,1.5467173511439531,1.5071408270569844,1.344045758135569,1.2679977263038225,1.6784354128179622,1.446639192837857,1.4985220974847235
,243070.KQ,휴온스,KOSDAQ,건강관리,45627,2016,"₩ 29,600",0.008517887563884052,,251.95260764530337,,,98.3560235474373,#N/A PER (Oct-25),,#N/A PBR (Oct-25),#N/A Sales (3),Sales (3),,,,,13.264000000000001,0xf,,,,,,,,,,,,,,,,,,,,,,,,,,,
,306200.KS,세아제강,KOSPI,철강,45627,2018,"₩ 124,400",-0.004003202562049668,0,251.70804320022734,0.047400000000000005,0.04196890739431395,,6.121866738922598,0.2898323389881692,0.30792395019493385,-0.049762115751427194,Sales (3),7.145108043920719,7.913053798893672,10.213683917174551,-1.2302263773314381,4.74625,"₩ 57,808",-0.07377431609849372,0.05144694533762058,-0.0048000000000000265,-0.06395786305492857,-0.22055137844611528,-0.3452631578947368,0.05423728813559325,0.07241379310344831,-0.005894280512908221,0.05612054470898694,-0.1370033711058945,-0.21499770449403854,,-0.5780138178665152,0.011508525426245222,-0.009707875232592011,-0.39847235987767143,-0.6435967911868542,,-0.5301641983870126,13.700277106721614,13.544401023163278,13.834581497797357,22.7758064516129,38.440386528350146,,29.159712945857606
,094360.KQ,칩스앤미디어,KOSDAQ,반도체,45627,2003,"₩ 17,050",0.02958937198067635,0,250.02579224101177,0.13369999999999999,0.27462437395659434,40.670789459022785,37.963283261182674,0.09788466361610704,4.48136080431673,0.1280458968141296,Sales (3),25.88769342176583,20.344162516162072,11.13796799792511,2.964818413220212,34.57857142857143,"₩ 52,933",0.11995380121386989,0.005865102639296188,0.07638888888888884,0.10930383864671445,-0.011020881670533611,0.07165304839723441,0.16941015089163236,0.14814814814814814,-0.08388811891838094,-0.09272970585040269,0.001975202715725592,-0.0023377695782008517,0.054543682101924035,-0.12871612252996872,0.014703575909661365,0.014703575909661365,-0.049963289280469676,-0.014020649979045266,0.1476274944567628,-0.00513214800576628,0.3677561460849794,0.3624271706693193,0.3624271706693193,0.3870967741935483,0.37298564729288053,0.3204490549950263,0.36965326133295434
,241590.KS,화승엔터프라이즈,KOSPI,"화장품,의류,완구",45627,2015,"₩ 5,660",-0.02076124567474047,0,248.8318885888873,0.10189999999999999,0.05379346642202908,52.569342378465215,9.116639821736644,-0.17734706535493194,0.6132261556435012,0.09097894035604194,Sales (3),4.751277145312033,3.991881395272863,2.5828298254083912,1.0020604533377824,11.082,"₩ 24,285",0.15678389940116055,0.007950530035335688,-0.08562197092084012,-0.16642120765832102,-0.31559854897218864,-0.2715572715572716,-0.34490740740740744,-0.2942643391521197,-0.004533862965008642,0.10033873659827612,0.20249445324246962,0.008341093490902729,0.22064269163110212,0.21673460073113693,-0.06795302794669529,-0.06795302794669529,-0.15402170605538068,-0.3465521068644477,-0.20059105431309893,-0.10209391204492846,0.7111411112690067,0.762988489413102,0.762988489413102,0.8406138979678839,1.0882904646866562,0.889583629387523,0.7919994315759556
,013890.KS,지누스,KOSPI,"건설,건축관련",45627,1979,"₩ 15,110",-0.03941513032422128,0,248.7313485860452,,0.05604712812960236,152.91195727060605,#N/A PER (Oct-25),,#N/A PBR (Oct-25),0.09758456084927634,Sales (3),8.394938908475043,6.968536212430801,4.374733624416898,,25.701428571428572,"₩ 88,771",0.19371476299653878,0.005956320317670417,-0.044879898862199785,-0.09249249249249247,-0.1743169398907104,-0.12658959537572256,-0.3610993657505286,-0.13415594879832826,-0.010055665083725608,0.061630291372370936,0.24358513663782436,-0.20279435161480353,0.3429226739842917,0.7537048031733974,-0.032732758006771924,-0.032732758006771924,0.028350586421452308,-0.4127198757886049,-0.09450303030303048,0.5949846807511234,1.0615816399033677,1.097506039505471,1.097506039505471,1.0323149069205628,1.8076239874946711,1.1723745914452182,0.6655748188148358
,020000.KS,한섬,KOSPI,"화장품,의류,완구",45627,1987,"₩ 15,190",0.0013183915622940745,0,241.8506465823504,0.037200000000000004,0.044962276232634546,163.76523113936855,7.376446784138616,0.10653617613180066,0.22820138458384293,0.014161485076741752,Sales (3),6.14437535143187,5.973976525589405,5.568368209426943,5.208808782529025,6.66625,"₩ 18,185",0.01815843870413736,0.050493745885450955,-0.0006578947368420796,0.01131824234354184,-0.11325160537069467,0.024275118004045915,0.024275118004045915,-0.07771706132361866,-0.008504804656127242,0.003592421089292695,0.09876932809167342,-0.052315664317617194,-0.12760065660035808,-0.20333996255412567,0.013040106546184147,0.013040106546184147,-0.05539988760468291,-0.11137647511165012,-0.17965187713310576,-0.30562119750169003,1.7078442518118515,1.685860451897115,1.685860451897115,1.8080076737245985,1.9218985363080858,2.0818530623845386,2.4595282080432
,001820.KS,삼화콘덴서,KOSPI,IT가전,45627,1956,"₩ 33,150",0.026315789473684292,0,238.56650561318745,0.0824,0.076333360811145,85.97879866265741,17.957850325566863,0.04527650323439225,1.2079161445625202,0.08374170065794294,Sales (3),12.144796260812235,10.34043155383877,6.916872032887922,2.144433440505194,17.180000000000003,"₩ 82,337",0.09524515795072785,0.015082956259426848,0.05071315372424712,0.04739336492891,0.2556818181818181,0.35306122448979593,0.23463687150837997,-0.04604316546762588,-0.049799280083207484,-0.02240612846206651,-0.29122172902702137,-0.2539601599375955,-0.2536667026874291,-0.22856035790188456,0.0231166795801931,0.0231166795801931,-0.0764575211708649,0.015765135754121584,-0.09535616971584268,-0.29916769699345613,1.6512931647008668,1.613983231490692,1.613983231490692,1.7879991473639332,1.625664345601819,1.8253517123774334,2.35618871678272
,005090.KS,SGC에너지,KOSPI,에너지,45627,1967,"₩ 23,100",0.002169197396963085,0,235.9919710103737,0.04769999999999999,0.06126577919352582,-2.0590022671037573,10.865232987350973,0.29405782192657104,0.4383996737622155,0.02538012376769631,Sales (3),8.67940577881312,8.255059417218364,7.282755501746604,4.281000788963915,8.39625,"₩ 26,632",0.014329282251323017,0.0735930735930736,0.008733624454148492,0.017621145374449254,-0.1029126213592233,0.06206896551724128,-0.07968127490039845,-0.18085106382978722,-0.002383924989170401,0.012801916916332694,-0.25756356410298564,-0.47632155688429423,-0.4321228779393129,-0.38427477901475005,0.02855250540413156,0.02855250540413156,-0.4013937957878706,-0.4975885201651318,-0.588130491376505,-0.589690016468483,1.7986002557908198,1.748671308796362,1.748671308796362,3.0046468665624553,3.579934631234901,4.366917720619582,4.383515702714225
,206640.KQ,바디텍메드,KOSDAQ,건강관리,45627,2014,"₩ 14,050",-0.005661712668082131,,235.80012789540996,,,152.48994117791779,#N/A PER (Oct-25),,#N/A PBR (Oct-25),#N/A Sales (3),Sales (3),,,,,12.822000000000003,0xf,,,,,,,,,,,,,,,,,,,,,,,,,,1.1467955094500497,1.1405215290606792
,043150.KQ,바텍,KOSDAQ,건강관리,45627,1992,"₩ 22,300",0.0022471910112360494,0,234.8352991331533,0.1092,0.14857735066892783,187.8405325111264,6.7931742217190925,-0.04666761122627017,0.6727449466553445,0.09047673558877173,Sales (3),4.889567529022785,4.111853558280287,2.6665861282577157,0.7508199956058244,7.125714285714286,"₩ 59,591",0.10328389560744311,0.004484304932735426,0.0022471910112360494,0.0045045045045044585,0.03962703962703973,0.05188679245283012,0.18617021276595747,-0.06694560669456062,-0.0076820154442138085,0.01413403388832164,0.0018279722836957238,0.028371541444074874,-0.07186823146867677,-0.011781928335234074,0.01676798150617571,0.01676798150617571,0.0005374015850737954,-0.0030775949011738308,0.0379756427604871,-0.10329170865374039,2.72511013215859,2.68016910615319,2.68016910615319,2.7236464402444223,2.733522808014779,2.6254085547818673,3.0390152053431856
,126340.KQ,비나텍,KOSDAQ,기계,45627,1999,"₩ 51,200",-0.05535055350553508,0,233.32371749324994,0.07200000000000001,0.08853560811684115,140.8617567067512,-149.22773382088343,-3.6374643658692722,3.879573075143639,0.26203147435823343,Sales (3),34.35744093027266,21.571504517625314,6.7379767142102605,-5.6950308807890915,56.580000000000005,"₩ 429,936",0.2371243176562594,0.000234375,0.13904338153503892,0.14031180400890864,0.673202614379085,1.2212581344902387,0.7777777777777777,0.4021946562091503,-0.014965681740584769,0.007839258611349376,5.132029628682263,2.4582363638416616,2.5514576516681067,0.5825639362533104,0.14628050573360762,0.14628050573360762,5.764314632735687,3.5961585695338214,3.2529090909090908,0.960194418838515,0.6648003410544265,0.5799630524371181,0.5799630524371181,0.09828051726588033,0.14464260338212304,0.15631661219269574,0.33915020605371604
,007690.KS,국도화학,KOSPI,화학,45627,1972,"₩ 35,150",0,0,231.29053573966178,0.0552,0.04815637418838767,105.59032862096632,12.378746505458627,-0.17912821581839344,0.349810748645443,0.11333545774393883,Sales (3),5.36501249159953,4.328312968745374,2.5303957644114163,1.0922218652371076,15.08,"₩ 209,478",0.19542212339753973,0.017069701280227598,-0.004249291784702569,-0.018156424581005637,-0.05510752688172038,,0.16064058114578184,0.07427815178571429,0.016383492203384406,0.19706213642157197,0.5046586371913919,,0.48694021636841955,0.0784555770333138,0.034337006357835306,0.17703515495391595,0.40863349998400994,,0.5712544589774078,0.12816955519508239,3.7556487139405994,3.6309720051158156,3.190770214580076,2.6661645587608356,,2.390223106437402,3.328975415660082
,445090.KQ,에이직랜드,KOSDAQ,반도체,45627,2016,"₩ 31,900",0.025723472668810254,0,228.64935341764954,0.0654,0.048726896729998706,28.9568261551038,#N/A PER (Oct-25),,3.9708154237190834,0.15343340036008535,Sales (3),44.0578356438088,33.116018149289935,16.22092049266234,,81.9,"₩ 161,064",0.17576584626322922,,0.08503401360544216,0.13725490196078427,,0.18587360594795532,-0.10014104372355426,0.1880819366852886,-0.06465061264804386,-0.09279813817758212,,-0.0034605925122772607,,-0.23584244856913267,0.04258620689655176,0.04258620689655176,,0.09907708463759923,,-0.07232468550778974,0.3866917720619582,0.3708966889299417,0.3708966889299417,,0.35183316754298705,,0.4168395623134858
,005720.KS,넥센,KOSPI,자동차,45627,1968,"₩ 5,570",0.005415162454873723,,222.7912462697172,,,134.51499903083769,#N/A PER (Oct-25),,#N/A PBR (Oct-25),#N/A Sales (3),Sales (3),,,,,11.107999999999999,0xf,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008490.KS,서흥,KOSPI,건강관리,45627,1973,"₩ 26,000",-0.03703703703703709,0,221.94550234474917,0.0987,0.08688295993306683,191.2401817269823,7.517932034687559,-0.46271702449972785,0.5882030175528847,0.0769424605126296,Sales (3),5.096973621134896,4.394681298278025,3.033645885430404,0.9770849521316698,13.992500000000001,"₩ 119,923",0.1651800580118148,0.011538461538461539,0.048387096774193505,-0.10499139414802061,0.28078817733990147,,1.0408163265306123,0.5312131919905771,-0.062498972577268073,0.11495288117074991,1.1113087085278204,,1.4057858740751472,2.2578459060560543,0.008090930136078903,0.008090930136078903,1.3511792755420602,,2.370275862068966,2.7644949244226855,3.1250603950547107,3.099978684098337,3.099978684098337,1.3291459428733836,,0.9272417223248542,0.8301406849509733
,093520.KS,매커스,KOSPI,반도체,45627,2006,"₩ 22,300",0.025287356321838983,0,218.87686514139548,0.18539999999999998,0.13335021524436566,-163.044272943743,13.92840312245799,0.5814252764641485,1.4049113063706222,0.17886047060218735,Sales (3),8.339348038608348,6.000774249420601,2.63569566711711,0.7787300947808002,8.807500000000001,"₩ 74,518",0.12822505202186818,0.017937219730941704,0.07990314769975781,-0.05307855626326963,0.4866666666666666,,1.7770859277708593,,-0.056265260104112126,0.10078980668471918,-0.24466169272960947,,-0.9734795174207802,,0.04584069353479916,0.04584069353479916,0.20108736361139543,,0.7272800718132854,,1.3671948273411965,1.3072687224669601,1.3072687224669601,1.1382975699872104,,0.7915304817393776,
,008060.KS,대덕,KOSPI,IT하드웨어,45627,1972,"₩ 8,920",0.026467203682393636,,216.57695040500212,,,75.9261296867333,#N/A PER (Oct-25),,#N/A PBR (Oct-25),#N/A Sales (3),Sales (3),,,,,10.36,0xf,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009290.KS,광동제약,KOSPI,건강관리,45627,1963,"₩ 5,840",0.005163511187607606,,216.4027284354128,,,65.61563511058343,#N/A PER (Oct-25),,#N/A PBR (Oct-25),#N/A Sales (3),Sales (3),,,,,11.712,0xf,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003220.KS,대원제약,KOSPI,건강관리,45627,1961,"₩ 13,090",-0.0015255530129671957,0,208.914025863294,0.1164,0.06393812189054726,97.74756684433065,10.579486928019543,-0.42291084532826706,0.9537525132738613,0.09514119262801647,Sales (3),6.824820044056619,5.690507169020387,3.612437988886451,1.111977539464244,18.3325,"₩ 66,429",0.17636509395636413,0.02291825821237586,0.005376344086021501,0.006923076923077032,-0.02167414050822125,-0.01132930513595165,-0.06433166547533953,,-0.015824417764824714,0.006702212223923611,0.6458211340632661,0.10027423852435946,0.06452859904390665,,0.011754732260350256,0.011754732260350256,0.5832293832293832,0.005609004590328978,-0.07612940496822648,,1.1362938752309222,1.1230922268011936,1.1230922268011936,0.7177064089810998,1.1299559471365637,1.229927525934347,
,035150.KS,백산,KOSPI,"화장품,의류,완구",45627,1986,"₩ 14,000",0.004304160688665792,0,208.0200369475629,0.2026,0.14249257851153585,68.03986366846476,5.583964544661016,-0.029599011603100522,1.064656375803384,0.04557727011694282,Sales (3),4.575703438254526,4.185483190262162,3.3493839469124036,1.2251643265016967,5.7542857142857144,"₩ 24,052",0.05560794129208091,0.02857142857142857,-0.00990099009900991,-0.055967633175994624,-0.10198845413726743,-0.03248099516240499,0.07692307692307687,-0.02777777777777779,-4.057546557887509e-05,0.07009943043720969,0.014498668705181544,0.006433769469069539,-0.006030284939232855,-0.019786869957107128,0.012261240374564683,0.012261240374564683,-0.12840739575774754,-0.10938315449141428,-0.005433546552949585,-0.07212882135883061,1.9885675714082705,1.9644806025294868,1.9644806025294868,2.281533323859599,2.232798067358249,1.999431575955663,2.143150490265738
,011760.KS,현대코퍼레이션,KOSPI,"상사,자본재",45627,1976,"₩ 21,200",0.004739336492890933,0,199.27106721614322,0.1463,0.019666761262990766,28.790185530208422,2.7849522917320058,-0.12353979803870796,0.35356409381301457,0.0419737676797084,Sales (3),2.283496260327396,2.10322983500626,1.7123904865486663,0.6634982861160567,3.1775,"₩ 39,339",0.06377131514441192,0.0330188679245283,0.0023640661938533203,-0.036363636363636376,-0.22768670309653916,-0.007025761124121788,0.10359187922956803,0.1559432933478735,-0.010169020719023003,0.004471099882000319,0.22454395946819414,0.11265314538232818,0.10743456546433819,0.060636102652407986,0.014397851413983786,-0.033763093368286444,-0.04406035395400667,0.022291455460127556,0.13470010615711261,0.19201522237633578,6.075813556913458,5.989576524086968,6.288119937473354,6.3558547676566715,5.943328122779593,5.354554497655251,5.097093932073326
,394280.KQ,오픈엣지테크놀로지,KOSDAQ,반도체,45627,2017,"₩ 13,120",0.06493506493506485,,192.8662782435697,,,84.81862756489207,#N/A PER (Oct-25),,#N/A PBR (Oct-25),#N/A Sales (3),Sales (3),,,,,,0xf,,,,,,,,,,,,,,,,,,,,,,,,,0.050341054426602236,0.012079010942162852,0.41541850220264315
,108670.KS,LX하우시스,KOSPI,"건설,건축관련",45627,2009,"₩ 28,250",0.003552397868561208,0,192.68559045047604,0.0297,0.021273592773650513,57.033460679070835,20.359835098993738,0.19295908783166427,0.32182034385898955,-0.010210277947940265,Sales (3),10.936460651528687,11.163256793849898,11.751037607278823,-19.94052973171113,17.066666666666666,"₩ 41,029",0.03802365133264618,0.035469026548672566,0.003552397868561208,0.0017730496453900457,-0.1294298921417566,-0.007029876977152849,-0.11856474258970362,-0.29374999999999996,0.0361336403324384,0.06198635138141342,-0.18428931598586595,-0.45623430118344477,-0.4555570164474123,-0.3359080043014686,0.061888844140153075,0.061888844140153075,-0.3546368184532842,-0.5466001069586764,-0.6504480975739095,-0.6542221779254143,1.8734332812277958,1.7642461276111978,1.7642461276111978,2.902913173227227,4.131966747193406,5.3595282080432,5.418026147506039
,009470.KS,삼화전기,KOSPI,IT가전,45627,1973,"₩ 41,000",0.02499999999999991,,187.97271564587183,,,45.02531065161,#N/A PER (Oct-25),,#N/A PBR (Oct-25),#N/A Sales (3),Sales (3),,,,,17.363999999999997,0xf,,,,,,,,,,,,,,,,,,,,,,,,2.3097697882620434,,2.7930936478613044,3.4046681824641176
,237880.KQ,클리오,KOSDAQ,"화장품,의류,완구",45627,1997,"₩ 14,270",0.00990799716914359,0,181.4325706977405,0.0781,0.050386229071089673,15.77706869419712,14.853098129490652,-0.3154860012908276,1.0477410453883798,0.007157900420566869,Sales (3),13.32577382341962,13.13703358399875,12.676795695887957,20.75063532151564,21.698749999999997,"₩ 24,426",0.05521880586693828,0.02803083391730904,0.0207439198855508,0.02735781137509008,-0.11967921036397289,-0.26405363589479114,-0.17418981481481477,-0.5146258503401361,-0.025463231053367865,-0.008003759717103289,-0.03372975602445044,-0.08790121757347713,-0.21549800952143155,-0.031721771703943746,0.017483494771336403,0.017483494771336403,-0.194326576714085,-0.4352907822663471,-0.4660141628730399,-0.5709117956680255,0.750099474207759,0.7372104590024158,0.7372104590024158,0.9310217422196958,1.3282933068068778,1.4047179195679977,1.7481242006536875
,043370.KQ,피에이치에이,KOSDAQ,자동차,45627,1985,"₩ 11,050",0.016559337626494974,0,162.19269575103027,0.0687,0.0414554992442429,65.22840973557112,4.117967291697611,-0.38422919002652556,0.25682770053972387,0.05336539017853576,Sales (3),3.511901879905883,3.165077027226531,2.4405575848729093,0.7716550516956417,6.687500000000001,"₩ 30,279",0.10605691065338774,0.03167420814479638,-0.0036068530207393756,-0.0018066847335139746,-0.030701754385964897,,0.08546168958742628,0.1206896551724137,-0.011410677228300777,0.010862517310277679,0.06952200646805845,,-0.08725303635622436,-0.2018336401154364,0.007185275690113317,0.007185275690113317,-0.0020973582435681107,,-0.07811768530559168,-0.10570815856696839,2.0148571834588602,2.0004831604376863,2.0004831604376863,2.0190919425891716,,2.185590450476055,2.2530197527355407
,036800.KQ,나이스정보통신,KOSDAQ,"상사,자본재",45627,1988,"₩ 22,800",0.00219780219780219,0,161.6455876083558,0.1057,0.04089589688084228,14.70357534161873,5.771483262290812,-0.2679266513663152,0.5273461461273439,0.08433617909869727,Sales (3),4.644623021881377,3.9502317363708475,2.6351347740717124,0.6843425115971331,7.88375,"₩ 68,213",0.11581707034886901,0.03925438596491228,-0.008695652173912993,0.011086474501108556,0.01333333333333342,0.31260794473229714,0.26106194690265494,0.20189773326304694,-0.008693676027574867,-0.004402439876792561,0.05619062010583961,-0.11889967550868624,-0.22826367251248209,0.07142142416447203,0.004813477737665608,0.004813477737665608,0.02860634311351137,0.11037234042553208,-0.04352806414662073,0.24875498380357328,2.9664629813841126,2.9522523802756853,2.9522523802756853,2.88396333664914,2.6715930083842543,3.1014636919141676,2.375536450191843
,119610.KQ,인터로조,Kosdaq,건강관리,45627,2000,"₩ 17,900",-0.0011160714285713969,0,157.05783714651128,0.132,0.21034025629695094,326.5005843052197,27.74430200634446,-0.889642998324041,1.1892314963786401,0.20576449882978162,Sales (3),6.262453754377789,4.30744306885846,1.690079297468917,1.3483522261678331,251.405,"₩ 2,662,685",0.6490988274314051,0.01675977653631285,-0.010503040353786575,,,,-0.2811244979919679,,0.018606758466473222,,,,,,0.03030652405184012,,,,,,1.3969020889583628,1.3558121358533466,,,,,
,272550.KS,삼양패키징,KOSPI,"비철,목재등",45627,2014,"₩ 14,210",-0.011134307585247027,,156.53403438965466,,,66.5432621380963,#N/A PER (Oct-25),,#N/A PBR (Oct-25),#N/A Sales (3),Sales (3),,,,,13.506,0xf,,,,,,,,,,,,,,,,,,,,,,,,,,1.7820093789967315,1.7468452465539293
,214180.KQ,헥토이노베이션,KOSDAQ,소프트웨어,45627,2009,"₩ 16,550",0.0036385688295936802,0,153.7763961915589,0.15810000000000002,0.154038950042337,43.7745554169445,6.7966363903183815,-0.10290230782796495,0.9068031966437163,0.15195345307397587,Sales (3),4.207892046976469,3.170988942853853,1.5632198927637786,0.4472841026527748,7.576250000000001,"₩ 80,211",0.17096367382890887,0.02175226586102719,-0.034422403733955664,0.08738501971090673,0.12661674608577256,0.43538594969644406,0.32400000000000007,0.3250600480384307,0.02788689727598588,-0.06984716334307266,-0.007885963013267314,0.04555454363221445,-0.07152286781241268,0.004491335046551248,0.015667299481183686,0.015667299481183686,0.07781317274684359,0.3976045645305797,0.17615079365079378,0.30498720946103625,2.1059400312633225,2.0734545971294582,2.0734545971294582,1.9539008100042632,1.5068210885320448,1.7905357396617876,1.6137629671735114
,339770.KS,교촌에프앤비,KOSPI,필수소비재,45627,1999,"₩ 4,320",0.0011587485515642815,0,153.18978257780304,0.1552,0.0922102729151948,11.334286885949552,12.647272760381787,-0.56774391385887,1.115324387384163,0.05176650106372369,Sales (3),6.129579135614809,5.541048961424003,4.305219670793257,2.4431384197307846,29.25875,"₩ 29,359",0.21122839979430608,0.046296296296296294,-0.0357142857142857,-0.08860759493670889,-0.23943661971830987,-0.2512998266897747,-0.2421052631578947,0.02161558343195269,0.0327244057069831,0.10969107775521014,0.19692738498570653,0.1285719774026915,0.11184380592881038,-0.11013156683671213,0.019212925931850873,0.019212925931850873,-0.083426845058265,-0.20606377808516202,-0.20658779576587794,-0.11308015702870514,0.4526858036094927,0.44415233764388234,0.44415233764388234,0.49388944152337644,0.5701790535739661,0.5705556345033395,0.5104021600113685
,006060.KS,화승인더,KOSPI,"화장품,의류,완구",45627,1969,"₩ 3,730",0.009472259810554773,,145.2376012505329,,,64.03420477096627,#N/A PER (Oct-25),,#N/A PBR (Oct-25),#N/A Sales (3),Sales (3),,,,,88.53000000000002,0xf,,,,,,,,,,,,,,,,,,,,,,,,,,,
,068930.KQ,디지털대성,KOSDAQ,"미디어,교육",45627,2000,"₩ 7,290",-0.00136986301369868,0,143.54838709677418,,0.1275007616532954,16.044014460537596,9.469450077809725,-0.21675350886602762,#N/A PBR (Oct-25),0.11082794464993455,Sales (3),5.846348823170894,4.737957174064688,2.801284046392866,0.8544280152194735,12.089999999999998,"₩ 31,463",0.15746246228004046,0.06858710562414266,0.0027510316368637433,-0.026702269692923886,-0.03952569169960474,0.0055172413793103114,0.053468208092485536,0.023876404494381998,-0.006130616556921844,0.037297209933371024,0.0804433020252664,0.36462627687502724,0.19110090501078203,0.22865369575758815,0.01882322101909537,0.008724383353796751,0,0.2868075894562587,0.16824277456647396,0.22796592662802445,0.718011936904931,0.7047463407702146,0.7118019042205485,0.718011936904931,0.5579792525223817,0.6146084979394628,0.5847164985078868
,016580.KS,환인제약,KOSPI,건강관리,45627,1982,"₩ 10,820",0.017873941674506177,0,140.48514992184167,0.051399999999999994,0.07913360497533777,162.71343493720101,10.415290344085626,-0.053047815062109205,0.4491930164489048,0.008908588337529211,Sales (3),9.715710009578315,9.544889516171917,9.13086266687734,11.691291537413544,10.99875,"₩ 13,033",0.018786430850117997,0.027726432532347505,0.022684310018903586,,,-0.02785265049415997,-0.08922558922558921,-0.18216175359032505,-0.03621166628211895,,,-0.046745045484560654,-0.12029663620628561,-0.11172319069662329,0.008675449675938104,,,-0.15793362477679945,-0.2858485639686684,-0.31844911791089403,0.7773767230353843,0.7706906352138696,,,0.9231774904078441,1.0885320449054994,1.1405996873667754
,100120.KQ,뷰웍스,KOSDAQ,건강관리,45627,1999,"₩ 20,100",0.010558069381598756,0,137.79131732272273,0.0934,0.11213467127268739,197.19494143839407,11.34938110487921,-0.014382882772105088,0.7554391612021709,0.08333620916976359,Sales (3),7.223552061841919,6.154946593518216,4.124848414993763,1.36187873409978,11.515,"₩ 56,112",0.10811694214080303,0.029850746268656716,0.008529854490717526,0.004999999999999893,-0.080091533180778,-0.11061946902654862,-0.038277511961722466,-0.2443609022556391,-0.001906450839938286,0.025696766476583203,0.10094689846930352,-0.043722005764921634,0.11415275437709946,0.09279400353265299,0.02882620958993271,0.02882620958993271,-0.020062245037136134,-0.23767740358954909,-0.0004510961214166208,-0.17613107234693182,1.6846170243001277,1.6374165127184879,1.6374165127184879,1.7191061531902796,2.2098479465681398,1.6853772914594287,2.044763393491545
