Unnamed: 0,Unnamed: 1,From,Unnamed: 3,To,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,활동성,Unnamed: 20,기간별 수익률,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,괴리율 (EPS+HYY),Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Fwd EPS Change (%),Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Fwd 12M EPS Consensus,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,전체 데이터,Unnamed: 48,그래프 데이터,Unnamed: 50,492,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,124.92,187.62,Unnamed: 58,3.73,5.92,Unnamed: 61,416.06,517.35,Unnamed: 64,13.79,16.39,Unnamed: 67,226.8,258.02,Unnamed: 70,7.56,8.06,Unnamed: 73,168.56,246.45,Unnamed: 76,8.54,10.54,Unnamed: 79,186.51,219.51,Unnamed: 82,5.64,7.45,Unnamed: 85,595.94,710.56,Unnamed: 88,23.73,29.59,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,45931,2028/01(E),Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,2028/06(E),Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,2027/09(E),Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,2027/12(E),Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,2027/12(E).1,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,2027/12(E).2,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150
,Nasdaq ,31048,,45931,45933,45930,45898,52 High,52 Low,Beta,Expense,,Ticker,Corp,% Assets,ROE (Fwd),OPM (Fwd),PER (Fwd),CCC (FY 0),PBR (Fwd),W,1 M,3 M,6 M,12 M,W,1 M,3 M,6 M,12 M,W,1 M,3 M,6 M,12 M,45933.0,45926.0,45903.0,45841.0,45750.0,45568.0,,,,3,492,492,,Date,Adj Close,Log,,,,,NVDA,,매출액,,Fwd 12M EPS,,MSFT,,매출액,,Fwd 12M EPS,,AAPL,,매출액,,Fwd 12M EPS,,GOOG,,매출액,,Fwd 12M EPS,,AMZN,,매출액,,Fwd 12M EPS,,META,,매출액,,Fwd 12M EPS,,,,,,,NVDA,DATE,Price(Adj.),EPS,25.46,40.23625,55.01249999999999,83.57124999999999,112.13,MSFT,DATE,Price(Adj.),EPS,24.02,27.988125000000004,31.956250000000004,34.918125,37.88,AAPL,DATE,Price(Adj.),EPS,22.61,26.67875,30.7475,34.52375,38.3,GOOG,DATE,Price(Adj.),EPS,19.47,21.6875,23.904999999999998,26.8975,29.89,AMZN,DATE,Price(Adj.),EPS,23.95,33.90857142857143,43.86714285714286,60.86857142857143,77.87,META,DATE,Price(Adj.),EPS,14.02,18.491875,22.963749999999997,25.016875,27.07
,  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45078,13787.919922,45078,13787.919922,4.139498752431405,,,,,45744,109.67,211963.78,0.02,4.73,,45744,378.8,305315.34,-0.02,14.48,,45744,217.9,425372.64,0,7.76,,45744,156.06,399560.78,-0.02,9.24,,45744,192.72,716796.64,0,6.65,,45744,576.74,194880.63,0,26.34,,,,,,,,45901,186.5800018310547,3.8989410668752313,99.26703956264339,156.8787675020585,214.49049544147363,325.83937863509664,437.18826182871965,,46054,0x2a,14.853401556894635,356.77870539660915,415.7188594495617,474.65901350251426,518.6529322388416,562.6468509751688,,45778,200.8500061035156,6.9121451854934755,156.2836026440075,184.40739336748408,212.53118409096064,238.63317234768036,264.7351606044001,,45870,213.5299987792969,9.280017355917797,180.6819379197195,201.26037640646723,221.83881489321493,249.60926683079896,277.379718768383,,45870,229,6.278546604377375,150.37119117483815,212.89654600214482,275.42190082945154,382.1661624561589,488.91042408286626,,45870,738.7000122070312,26.67834414433815,374.03038490362087,493.33260512408305,612.6348253445451,667.4088006658894,722.1827759872338
,  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45047,12935.290039,45047,12935.290039,4.111776171044448,,,,,45737,117.7,211920.66,0.18,4.72,,45737,391.26,305377.64,-0.03,14.48,,45737,218.27,425372.64,0.04,7.76,,45737,166.25,399641.78,0.01,9.24,,45737,196.21,716796.64,0.01,6.65,,45737,596.25,194878.07,0.01,26.34,,,,,,,,45870,174.1799926757812,3.7637585340827124,95.82529227774586,151.43952931698553,207.05376635622517,314.54200539145984,422.03024442669454,,46023,0x2a,14.696011333803396,352.99819223795754,411.31380221190625,469.62941218585485,513.1571607551638,556.6849093244726,,45748,212.5,6.80219679846905,153.79766961338524,181.47410783715617,209.15054606092713,234.83734172114586,260.5241373813646,,45839,192.8600006103516,9.1151159178655,177.47130692084127,197.68407646870804,217.89684601657476,245.1738304007873,272.4508147849998,,45839,234.1100006103516,6.179699730888609,148.00380855478218,209.54478973196,271.08577090913786,376.1494944767169,481.21321804429596,,45839,773.4400024414062,26.30860476906599,368.84663886230516,486.4954308139722,604.144222765639,658.1590769321277,712.1739310986163
,  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45017,12226.580078,45017,12226.580078,4.087304996614748,,,,,45730,121.67,211538.34,-0.12,4.73,,45730,388.56,305466.96,0,14.49,,45730,213.49,425191.61,-0.1,7.76,,45730,167.62,399603.26,0,9.25,,45730,197.95,716693.17,0.05,6.65,,45730,607.6,194858.3,-0.01,26.26,,,,,,,,45839,177.8699951171875,3.6332629962610734,92.50287588480693,146.1888782333096,199.87488058181225,303.6363301762832,407.39777977075414,,45992,0x2a,14.540288855452635,349.2577383079723,406.95542202251534,464.65310573705835,507.7196237908021,550.7861418445459,,45717,222.1300048828125,6.693997311024258,151.35127920225847,178.58748076148845,205.82368232071838,231.10188966647374,256.3800970122291,,45809,177.3899993896484,8.953144698931208,174.3177272881906,194.17132565807057,214.0249240279505,240.8172095395022,267.6094950510538,,45809,219.3899993896484,6.082409062205536,145.67369703982257,206.24580214358656,266.8179072473506,370.2275504606478,473.6371936739451,,45809,738.0900268554688,25.943989670056517,363.73473517419234,479.75301397997634,595.7712927857602,649.0375465770951,702.30380036843
,  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44986,12221.910156,44986,12221.910156,4.0871390868705655,,,,,45723,112.69,211786.75,2.78,4.73,,45723,393.31,305466.96,1.07,14.49,,45723,239.07,425636.3,0.66,7.78,,45723,175.75,399621.8,0.89,9.25,,45723,199.25,716337.68,0.83,6.64,,45723,625.66,194869.73,1.07,26.26,,,,,,,,45809,157.9900054931641,3.507291947786227,89.29565299063735,141.12027563411357,192.94489827758977,293.1087721914297,393.27264610526964,,45962,0x2a,14.386216450017097,345.55691912941063,402.6432242801348,459.7295294308589,502.3397042787533,544.9498791266476,,45689,241.8399963378906,6.587518904199473,148.94380242395007,175.7467699654117,202.54973750687327,227.42585576885654,252.3019740308398,,45778,172.8500061035156,8.794051630532735,171.22018524647234,190.7209947371787,210.221804227885,236.53800373225425,262.85420323662345,,45778,205.0099945068359,5.986650098075273,143.3802698489028,202.99875246844954,262.61723508799633,364.3988391125589,466.18044313712153,,45778,647.489990234375,25.584427829157562,358.693678164789,473.104041363303,587.514404561817,640.0424329485561,692.5704613352952
,  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44958,11455.540039,44958,11455.540039,4.059015567591707,,,,,45716,124.92,206050.65,2.95,4.61,,45716,396.99,302231.45,0,14.33,,45716,241.84,422865.83,0,7.7,,45716,172.22,396104.25,-0.02,9.14,,45716,212.28,710469.92,0.03,6.52,,45716,668.2,192800.3,0.03,25.96,,,,,,,,45778,135.1300048828125,3.3856885173644047,86.19962965209774,136.22740960680352,186.25518956150927,282.94622150679,379.6372534520707,,45931,517.35,14.233776632926443,341.89531472289315,398.3767196244244,454.8581245259557,497.0167916906047,539.1754588552537,,45658,236,6.482734201538756,146.57462029679127,172.95124507930208,199.3278698618129,223.80829489037362,248.28871991893433,,45748,160.8899993896484,8.637785569321519,168.17768503468997,187.33197453466045,206.4862640346309,232.33483735082555,258.1834106670202,,45748,184.4199981689453,5.892398723966911,141.12294943900753,199.80282301725515,258.4826965955028,358.6618926154031,458.84108863530344,,45748,549,25.229849212468714,353.7224859588114,466.54721790581993,579.3719498528284,631.1719840171783,682.9720181815281
,  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44927,11584.549805,44927,11584.549805,4.063879161043276,,,,,45709,134.43,200145.25,-0.32,4.49,,45709,408.21,302231.45,-0.01,14.33,,45709,245.55,422856.68,-0.06,7.7,,45709,181.58,396167.4,0,9.14,,45709,216.58,710291.76,0,6.53,,45709,683.55,192752.05,-0.05,25.92,,,,,,,,45748,108.9199981689453,3.268301272680895,83.21095040245558,131.50418708290664,179.7974237633577,273.1360227345332,366.4746217057087,,45901,517.9500122070312,14.082952104881063,338.27250955924313,394.15542388042434,450.03833820160554,491.7502819672501,533.4622257328947,,45627,250.4199981689453,6.37961626205115,144.2431236849765,170.20018735119712,196.15725101741774,220.24827692698838,244.33930283655903,,45717,156.2299957275391,8.484296280741669,165.1892485860403,184.00317558858495,202.81710259112955,228.20635921124904,253.5956158313685,,45717,190.2599945068359,5.799631204998867,138.90116735972288,196.65720897407587,254.4132505884289,353.01526626084535,451.61728193326184,,45717,576.3599853515625,24.88018475670043,348.82019028894,460.0812664978098,571.3423427066795,622.42447203528,673.5066013638807
,  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44896,10466.480469,44896,10466.480469,4.019800667365802,,,,,45702,138.85,200797.44,0.16,4.51,,45702,408.43,302255.2,-0.01,14.33,,45702,244.6,423126.51,0,7.71,,45702,186.87,396167.4,-0.02,9.14,,45702,228.68,710295.71,-0.32,6.53,,45702,736.67,192852.88,-0.06,25.93,,,,,,,,45717,108.379997253418,3.1549840318219284,80.3258934501863,126.94472625039506,173.5635590506038,263.6659592693983,353.7683594881928,,45870,506.6900024414062,13.93372574988889,334.68809251233114,389.97885800360905,445.2696234948869,486.53957745033904,527.8095314057912,,45597,237.3300018310547,6.278138573283934,141.94871314194975,167.49288946199877,193.03706578204776,216.74488656941122,240.45270735677465,,45689,172.2200012207031,8.333534422881147,162.25391521349593,180.73352779623488,199.2131403789738,224.15124213944566,249.0893438999175,,45689,212.2799987792969,5.70832417996184,136.71436411008608,193.5611181936775,250.40787227726892,347.4575380854487,444.5072038936285,,45689,668.2000122070312,24.53536635572217,343.9858363072248,453.70492772921995,563.4240191512149,613.7981932003071,664.1723672493991
,  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44866,11468.0,44866,11468,4.059487684274447,,,,,45695,129.84,200471.16,1.61,4.51,,45695,409.75,302280.96,0.81,14.33,,45695,227.63,423109.41,0.67,7.71,,45695,187.14,396227.3,0.58,9.13,,45695,229.15,712587.11,0.07,6.55,,45695,714.52,192964.73,1.25,26.01,,,,,,,,45689,124.9199981689453,3.0455956812348663,77.5408660442397,122.54334922908639,167.54583241393306,254.5242380753993,341.50264373686554,,45839,533.5,13.786080633323035,331.1416568124193,385.8465480255243,440.5514392386293,481.3840868144529,522.2167343902767,,45566,225.9100036621094,6.178275044506057,139.69079875628194,164.82865534361596,189.96651193094996,213.29722306776597,236.62793420458195,,45658,205.6000061035156,8.185451530609928,159.37074130097528,177.5219800701028,195.67321883923032,220.16818254458056,244.66314624993075,,45658,237.6799926757812,5.618454655435868,134.56198899768904,190.5137710020368,246.4655530063846,341.9873085125878,437.5090640187911,,45658,689.1799926757812,24.195326847297,339.21848239910395,447.41695964436025,555.6154368896164,605.2914673229731,654.9674977563297
,  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44835,10988.150391,44835,10988.150391,4.040924594827016,,,,,45688,120.07,197286.16,0.04,4.42,,45688,415.06,299860.09,-0.51,14.22,,45688,236,420277.47,-0.79,7.63,,45688,205.6,393939.47,-0.01,9.05,,45688,237.68,712083.03,0.02,6.36,,45688,689.18,190588.1,0.77,25.69,,,,,,,G36,45658,120.0699996948242,2.94,74.8524,118.294575,161.73674999999997,245.69947499999998,329.6622,,45809,497.4100036621094,13.64,327.63280000000003,381.7580250000001,435.8832500000001,476.2832250000001,516.6832,,45536,233,6.08,137.4688,162.20680000000002,186.9448,209.9044,232.86399999999998,,45627,190.4400024414062,8.04,156.53879999999998,174.36749999999998,192.19619999999995,216.2559,240.3156,,45627,219.3899993896484,5.53,132.4435,187.5144,242.58530000000002,336.6032,430.62110000000007,,45627,585.510009765625,23.86,334.5172,441.2161375,547.9150749999999,596.9026375,645.8901999999999
,  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44805,10575.620117,44805,10575.620117,4.024305842287769,,,,,45681,142.62,197213.24,0,4.42,,45681,444.06,301384.98,-0.04,14.15,,45681,222.78,423611.55,-0.31,7.67,,45681,201.9,393978.13,-0.03,9.04,,45681,234.85,711929.68,-0.07,6.34,,45681,647.49,189138.44,0.12,25.72,,,,,,,,45627,134.2899932861328,2.726553139405773,69.41804292927098,109.70627375541554,149.99450458156005,227.8614540515647,305.7284035215693,,45778,460.3599853515625,13.476279406990491,323.70023135591157,377.1757925777758,430.65135379963994,470.56640886821987,510.48146393679986,,45505,229,6.084151043736701,137.5626550988868,162.3175446580905,187.0724342172942,210.04770959620492,233.02298497511563,,45597,170.4900054931641,7.824147770585333,152.33615709329644,169.6862047745694,187.03625245584237,210.450014659319,233.86377686279562,,45597,207.8899993896484,5.240401193195795,125.50760857703928,177.69451817385055,229.88142777066182,318.97573434240917,408.07004091415655,,45597,574.3200073242188,22.938084596516088,321.59194604315553,424.16819309820096,526.7444401532463,573.8391950904684,620.9339500276905
,S&P 500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44774,11816.200195,44774,11816.200195,4.072477840364766,,,,,45674,137.71,197210.96,0.33,4.42,,45674,429.03,301500.15,0,14.16,,45674,229.98,424908.78,-0.02,7.7,,45674,197.55,394095.22,0,9.04,,45674,225.94,712393.66,0.01,6.33,,45674,612.77,188917.04,0,25.62,,,,,,,,45597,138.25,2.528602728572612,64.3782254694587,101.74149153752975,139.10475760560078,211.31849078022387,283.5322239548469,,45748,395.260009765625,13.314523948334005,319.8148652389828,372.6485605814657,425.48225592394857,464.91821154342034,504.3541671628921,,45474,222.0800018310547,6.088304921546443,137.65657427616506,162.42836492570717,187.20015557524923,210.191117035239,233.18207849522872,,45566,172.6900024414062,7.614090589049189,148.2463437687877,165.13058965000428,182.01483553122085,204.80000161895057,227.58516770668027,,45566,186.3999938964844,4.965968293968878,118.93494064055461,168.38889060806468,217.84284057557477,302.27139581346563,386.69995105135655,,45566,567.5800170898438,22.05179065200874,309.16610494116253,407.77895626311414,506.3918075850657,551.6668902674711,596.9419729498766
,Nasdaq ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44743,12390.69043,44743,12390.69043,4.093095506665403,,,,,45667,135.91,196567.3,0.13,4.41,,45667,418.95,301496.49,0,14.16,,45667,236.85,425005.42,-0.1,7.7,,45667,193.17,394091.43,-0.02,9.04,,45667,218.94,712329.39,-0.01,6.31,,45667,615.86,188908.57,-0.02,25.63,,,,,,,,45566,132.7599945068359,2.345023710169952,59.70430366092698,94.35496025832573,129.00561685572447,195.9765627385406,262.9475086213567,,45717,375.3900146484375,13.154710036570023,315.97613507841197,368.1756688422764,420.3752026061409,459.3378093957067,498.3004161852725,,45444,210.6199951171875,6.092461635364155,137.75055757558354,162.53926085447145,187.32796413335936,210.33462238390325,233.34128063444712,,45536,167.1900024414062,7.4096728740477635,144.26633085770996,160.69728045591089,177.12823005411178,199.30167612969973,221.47512220528765,,45536,186.3300018310547,4.705907083740864,112.70647465559368,159.57058648524733,206.43469831490103,286.44184146290104,366.4489846109011,,45536,572.4400024414062,21.199741805550673,297.2203801138204,392.02297550051736,486.8255708872142,530.3512907817354,573.8770106762568
,Shanghai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44713,11028.740234,44713,11028.740234,4.042525907665206,,,,,45660,144.47,196303.17,2.93,4.43,,45660,423.35,301482.37,1.1,14.16,,45660,243.36,425433.4,0.65,7.7,,45660,193.13,394152.66,0.86,9.04,,45660,224.19,712379.05,0.88,6.31,,45660,604.63,188939.15,1.05,25.63,,,,,,,,45536,121.4400024414062,2.174772707124101,55.36971312337961,87.5046983370221,119.63968355066459,181.748473600245,243.85726364982543,,45689,396.989990234375,12.996814367357741,312.18348110393293,363.7564651154044,415.3294491268759,453.82438868119357,492.31932823551125,,45413,192.25,6.096621187126088,137.84460504092084,162.65023249604013,187.45585995115937,210.47822570904427,233.50059146692914,,45505,165.1100006103516,7.210743221175058,140.39317051627836,156.38299360923406,172.37281670218974,193.95096579155611,215.5291148809225,,45505,178.5,4.459464936112867,106.80418521990316,151.21408531939286,195.6239854188826,271.44125999699577,347.25853457510897,,45505,521.3099975585938,20.38061487678206,285.7362205724845,376.8757827245943,468.01534487670403,509.85929479559724,551.7032447144904
,HSCEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44682,12081.389648,44682,12081.389648,4.0821168913834125,,,,,45653,137.01,190719.54,0,4.3,,45653,430.53,298211.29,0,14,,45653,255.59,422692.7,0,7.63,,45653,194.04,390798.06,0,8.93,,45653,223.75,706185.04,0,6.19,,45653,599.81,186979.68,0,25.32,,,,,,,,45505,119.370002746582,2.0168820925521125,51.349818076376785,81.15177209644993,110.95372611652307,168.55335757719573,226.15298903786837,,45658,415.0599975585938,12.840813916077796,308.43635026418866,359.3903049849249,410.3442597056611,448.377145423344,486.41003114102693,,45383,170.3300018310547,6.1007835787698115,137.93871671598544,162.76127990210512,187.58384308822477,210.6219270775543,233.66001106688375,,45474,173.1499938964844,7.017154290823404,136.62399404233167,152.18453368223257,167.74507332213346,188.74390753742253,209.74274175271157,,45474,186.9799957275391,4.225928638737914,101.21099089777303,143.29520309869017,185.37941529960733,257.2262391990643,329.07306309852135,,45474,474.8299865722656,19.593137811091417,274.69579211150165,362.3138552604761,449.9319184094505,490.15907947784757,530.3862405462446
,TOPIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44652,12334.639648,44652,12334.639648,4.091126466256144,,,,,45646,134.7,190719.54,0,4.3,,45646,436.6,298211.29,-0.01,14,,45646,254.49,422692.7,0,7.63,,45646,192.96,390798.06,0,8.93,,45646,224.92,706185.04,-0.01,6.19,,45646,585.25,186979.68,-0.01,25.32,,,,,,,,45474,117.0199966430664,1.8704544902242342,47.621771321109,75.26007448228484,102.89837764346066,156.31621981615203,209.73406198884337,,45627,421.5,12.686685934474777,304.7341961460842,355.07655176982195,405.41890739355966,442.9952852957321,480.57166319790457,,45352,171.4799957275391,6.10494881223422,138.0328926446157,162.87240312439368,187.71191360417166,210.76572655637113,233.81953950857059,,45444,183.4199981689453,6.828762699054637,132.95600975059378,148.09879103574744,163.24157232090107,183.6766446978221,204.1117170747431,,45444,193.25,4.004622329259029,95.91070478575375,135.79102229613187,175.67133980651002,243.75564029295532,311.83994077940065,,45444,504.2200012207031,18.836087704191655,264.081949612767,348.31457931494907,432.5472090171311,471.2200515847996,509.8928941524681
,Kospi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44621,14220.519531,44621,14220.519531,4.152915463153583,,,,,45639,134.25,190719.54,0,4.3,,45639,447.27,298234.43,0,14,,45639,248.13,422694.93,0.01,7.63,,45639,191.38,390798.06,0.02,8.93,,45639,227.46,706252.85,0.01,6.18,,45639,620.35,187000.02,0.03,25.32,,,,,,,,45444,123.5400009155273,1.734657674298133,44.16438438763047,69.79611984747825,95.42785530732603,144.96751016318782,194.50716501904964,,45597,423.4599914550781,12.534407947340044,301.07647889510787,350.81457643114663,400.55267396718534,437.67802350621315,474.8033730452409,,45323,180.75,6.10911688945953,138.12713287068,162.98360221466845,187.8400715586569,210.90962421247846,233.97917686629998,,45413,173.9600067138672,6.645428911401076,129.38650090497896,144.12273951601085,158.85897812704272,178.74542414441046,198.63187016177818,,45413,176.4400024414062,3.7949055393395166,90.88798766718142,128.67982554537537,166.47166342356934,230.99047888596874,295.5092943483682,,45413,466.8299865722656,18.108288903023663,253.87821042039175,334.8562148586007,415.8342192968096,453.0127999508301,490.19138060485056
,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44593,13751.400391,44593,13751.400391,4.138346927338301,,,,,45632,142.44,190719.54,2.95,4.3,,45632,443.57,298235.91,1.12,14,,45632,242.84,422646.86,0.64,7.62,,45632,176.49,390722.56,0.82,8.95,,45632,227.03,706152.47,0.81,6.16,,45632,623.77,186949.45,1.08,25.32,,,,,,,,45413,109.6330032348633,1.6087198393373783,40.95800710952965,64.72885363553858,88.49970016154751,134.44272787322387,180.3857555849002,,45566,406.3500061035156,12.383957749234344,297.46266513660896,346.6037574802895,395.74484982397007,432.42458468248356,469.104319540997,,45292,184.3999938964844,6.113287812387285,138.22143743807652,163.0948772247273,187.96831701137805,211.05362011290552,234.138923214433,,45383,164.6399993896484,6.467017139517672,125.91282370640907,140.25343421328952,154.59404472016993,173.9465935101766,193.29914230018323,,45383,175,3.596171341124796,86.12830361993886,121.94103278991165,157.75376195988446,218.89381214663615,280.0338623333879,,45383,430.1700134277344,17.40861118003815,244.06872874413486,321.917861864868,399.766994985601,435.5090498146169,471.25110464363274
,QQQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44562,14239.879883,44562,14239.879883,4.1535063259321365,,,,,45625,138.25,185262.9,1.85,4.18,,45625,423.46,294934.95,0.02,13.83,,45625,237.33,419970.76,-0.01,7.55,,45625,170.49,387549.66,0.05,8.87,,45625,207.89,700487.13,0,6.08,,45625,574.32,184947.61,-0.01,25.09,,,,,,,,45383,86.4020004272461,1.4919252137311838,37.98441594159594,60.02947588099134,82.07453582038673,124.68205501803219,167.28957421567765,,45536,430.2999877929688,12.235313401249778,293.89222789801966,342.443480888354,390.9947338786883,427.2342027590149,463.4736716393416,,45261,192.5299987792969,6.117461582960352,138.31580639073354,163.2062282064035,188.0966500220734,211.19771432472743,234.29877862738144,,45352,152.2599945068359,6.293395240608752,122.5324053346524,136.4880092807023,150.4436132267522,169.2765984842739,188.1095837417956,,45352,180.3800048828125,3.4078445907715897,81.61787794897957,115.55514172364921,149.49240549831887,207.4306318908513,265.3688582833837,,45352,485.5799865722656,16.735967978020568,234.63827105184836,309.4794278535591,384.3205846552698,418.6816189101433,453.04265316501676
,XHB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44531,15644.969727,44531,15644.969727,4.194374727123659,,,,,45618,141.95,181890.16,3.62,4.14,,45618,417,294881.63,0.03,13.84,,45618,229.87,420015.98,-0.01,7.55,,45618,166.57,387366.61,0.01,8.87,,45618,197.12,700478.09,-0.01,6.06,,45618,559.14,184973.5,-0.03,25.05,,,,,,,,45352,90.35600280761719,1.3836099915841458,35.22671038573235,55.671277523877585,76.11584466202281,115.63001650917653,155.14418835633026,,45505,417.1400146484375,12.088453227810632,290.36464653201136,338.3331399966175,386.30163346122356,422.1061208653452,457.91060826946676,,45231,189.9499969482422,6.121638203122924,138.41023977260932,163.3176552115657,188.2250706505221,211.34190691506504,234.45874317960795,,45323,139.7799987792969,6.1244346195548935,119.24274204273377,132.82367581159676,146.40460958045972,164.73198017947774,183.05935077849577,,45323,176.7599945068359,3.229380263961169,77.34365732187,109.50367135054614,141.6636853792223,196.56776326693927,251.47184115465623,,45323,490.1300048828125,16.089314722733448,225.57219241272293,297.5215966884466,369.4710009641702,402.5043752542823,435.53774954439444
,XLF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44501,15537.69043,44501,15537.69043,4.191386464397336,,,,,45611,141.98,175530.23,2.55,4,,45611,415,294805.25,0.02,13.83,,45611,225,420072.16,0.05,7.55,,45611,173.89,387331.15,-0.07,8.87,,45611,202.61,700562.91,0.01,6.07,,45611,554.08,185036.98,0,25.05,,,,,,,,45323,79.11199951171875,1.2831585599547444,32.669216936447796,51.629488607979084,70.58976027951036,107.23516480361792,143.88056932772548,,45474,418.3500061035156,11.94335581351261,286.8794066405729,334.27213542806766,381.66486421556243,417.03959121571006,452.4143182158577,,45200,170.7700042724609,6.1258176748205235,138.50473762769204,163.42915829211805,188.35357895654403,211.48619795108505,234.61881694562604,,45292,141.8000030517578,5.960010133667423,116.04139730250472,129.25771977391224,142.47404224531974,160.30937257031954,178.14470289531928,,45292,155.1999969482422,3.060261878579575,73.29327199198082,103.7691084999497,134.2449450079186,186.27376874645503,238.30259248499152,,45292,390.1400146484375,15.467647200755723,216.85641375459522,286.0257985804747,355.1951834063542,386.9521965654058,418.7092097244574
,XLK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44470,15498.389648,44470,15498.389648,4.190286575375456,,,,,45604,147.63,171161.07,0.57,3.88,,45604,422.54,294732.1,-0.21,13.83,,45604,226.96,419870.48,-0.48,7.54,,45604,179.86,387584.82,0.04,8.87,,45604,208.18,700484.75,0.12,6.06,,45604,589.34,185033.23,0.43,25.07,,,,,,,F36,45292,61.52700042724609,1.19,30.2974,47.881137499999994,65.46487499999998,99.44978749999999,133.4347,,45444,446.9500122070312,11.8,283.43600000000004,330.2598750000001,377.08375000000007,412.0338750000001,446.98400000000004,,45170,171.2100067138672,6.13,138.5993,163.5407375,188.48217499999998,211.6305875,234.77899999999997,,45261,140.9299926757812,5.8,112.92599999999999,125.7875,138.64899999999997,156.0055,173.362,,45261,151.9400024414062,2.9,69.455,98.33485714285713,127.2147142857143,176.51885714285714,225.823,,45261,353.9599914550781,14.87,208.4774,274.97418125,341.4709624999999,372.00093124999995,402.5309
