Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,44166,44531,44896,45261,45627,Dec-25(E),Dec-26(E),Dec-27(E),Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,44166.1,44531.1,44896.1,45261.1,45627.1,Dec-25(E).1,Dec-26(E).1,Dec-27(E).1,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,44166.2,44531.2,44896.2,45261.2,45627.2,Dec-25(E).2,Dec-26(E).2,Dec-27(E).2,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,44197,44562,44927,45292,45658,Jan-26(E),Jan-27(E),Jan-28(E),Unnamed: 93,Unnamed: 94,Unnamed: 95,→→,여기까지
,,   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46388,0x2a,30.569546687792485,703.0995738192272,1072.2459560410014,1441.3923382627756,2256.5101947260823,3071.628051189389,46.79327741255291,502.55979941081824,986.9287122275067,1471.297625044195,1941.511571443586,2411.725517842977,46388,0x2a,4.116484368153984,54.04943975386182,80.18396988617941,106.31850001849702,133.6571018284997,160.99570363850233,8.784539351085206,50.335410481718235,94.5545854402434,138.77376039876856,197.77292281549458,256.77208523222055,46388,0x2a,9.72341353280781,81.09326886361713,566.510380955215,1051.927493046813,4224.4099349298485,7396.892376812885,30.21034436427016,79.75530912167322,117.51823957701092,155.28117003234863,195.46092803682794,235.64068604130725,46419,0x2a,12.918941808090539,164.19975038083075,299.3238073548277,434.44786432882466,689.0236869958788,943.599509662933,51.44873406410823,156.91863889553008,344.4814300179946,532.0442211404593,696.9052583571361,861.7662955738128
,,   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46357,0x2a,30.08,691.8399999999999,1055.0748,1418.3096,2220.3740000000003,3022.4384,44.66,479.6484,941.9352250000001,1404.22205,1852.9992249999998,2301.7763999999997,46357,0x2a,4.08,53.57040000000001,79.4733,105.37619999999998,132.4725,159.5688,8.65,49.5645,93.10643750000001,136.64837500000002,194.74393750000002,252.83950000000002,46357,0x2a,9.64,80.3976,561.6505000000001,1042.9034000000001,4188.1703,7333.4372,29.91,78.9624,116.34989999999999,153.73739999999998,193.5177,233.298,46388,0x2a,12.84,163.1964,297.494775,431.79314999999997,684.8133750000001,937.8336,50.92,155.30599999999998,340.941225,526.57645,689.743225,852.9100000000001
,,   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46327,0x2a,29.38798408688874,675.923633998441,1030.801909337677,1385.6801846769129,2169.292412863747,2952.9046410505807,43.14425024695578,463.3692476523051,909.9661680211061,1356.563088389907,1790.108873059004,2223.6546577281006,46327,0x2a,4.048713643340034,53.15961013705465,78.86388088020968,104.56815162336471,131.45667110719674,158.3451905910287,8.499784860266015,48.70376724932427,91.48955928968833,134.2753513300524,191.362031397814,248.44871146557563,46327,0x2a,9.57784237806171,79.87920543303466,558.0290415518205,1036.1788776706062,4161.1654549667455,7286.152032262885,29.35301705164071,77.49196501633148,114.18323633088235,150.87450764543323,189.91402032411537,228.9535330027975,46357,0x2a,12.84913086924056,163.3124533480475,297.7063315335105,432.1002097189734,685.300364204152,938.5005186893305,50.20377618773453,153.12151737259032,336.145658937,519.1698005014098,680.0415258229816,840.9132511445534
,,   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46296,0x2a,28.711888586809348,660.373437496615,1007.0874371127047,1353.8014367287944,2119.386000965699,2884.970565202603,41.67994467917471,447.6426058543364,879.0821332146437,1310.5216605749508,1729.3530046698077,2148.1843487646647,46296,0x2a,4.01766719749209,52.75197030307114,78.25913492314903,103.76629954322694,130.4486318185713,157.13096409391562,8.352178343445939,47.85798190794523,89.90075964426623,131.94353738058723,188.038855179756,244.1341729789248,46296,0x2a,9.516085541389506,79.36415341518848,554.4309338552061,1029.4977142952237,4134.334734098231,7239.171753901239,28.806406219789704,76.04891242024482,112.05692019498194,148.06492796971907,186.37744824203938,224.6899685143597,46327,0x2a,12.858268231687749,163.4285892247513,297.91803851056034,432.40748779636937,685.7876997194213,939.1679116424732,49.49762654179377,150.967760952471,331.4175457138979,511.8673304753249,670.4762875251853,829.0852445750456
,,   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46266,0x2a,28.051347237156747,645.1809864546052,983.9185364352962,1322.6560864159871,2070.6277284027487,2818.59937038951,40.2653372932733,432.4497225297552,849.2462951867506,1266.0428678437459,1670.6591759695257,2075.2754840953057,46266,0x2a,3.9868588227661608,52.34745634291969,77.65902629395634,102.970596244993,129.44832240168878,155.92604855838454,8.207135148423523,47.02688440046679,88.33955095384371,129.65221750722063,184.7733889478201,239.8945603884196,46266,0x2a,9.45472690576564,78.85242239408544,550.8560263471705,1022.8596303002557,4107.6770146616755,7192.494399023095,28.269974355264992,74.63273229789958,109.9702002419808,145.30766818606205,182.90673407856448,220.50579997106692,46296,0x2a,12.867412091959059,163.54480768879964,298.1298960381339,432.7149843874682,686.275381792079,939.8357791966897,48.80140936229931,148.8442985550129,326.7559365614453,504.66757456787775,661.0455906931957,817.4236068185135
,,   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46235,0x2a,27.406002201507725,630.3380506346776,961.2826559692595,1292.2272613038413,2022.991181255669,2753.7551012074964,38.89874134480661,417.77248204322296,820.4230783886525,1223.0736747340818,1613.9574018227072,2004.8411289113326,46235,0x2a,3.956286693579396,51.94604428669747,77.06351943255966,102.18099457842185,128.455683582156,154.73037258589017,8.064610760777727,46.21021965925638,86.80545407632127,127.40068849338616,181.56463051545956,235.72857253753295,46235,0x2a,9.393763903635108,78.3439909563168,547.3041694355405,1016.2643479147641,4081.1911811635496,7146.1180144123355,27.743531905701726,73.24292423105256,107.9223391131797,142.60175399530686,179.50065142989015,216.39954886447345,46266,0x2a,12.876562454675266,163.66110879892264,298.34190422329175,433.02269964766083,686.7634106685712,940.5041216894815,48.11498494247614,146.75070407455223,322.1598960554668,497.5690880363814,651.7475429114285,805.9259977864754
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46204,0x2a,26.77550387576949,615.8365891426982,939.1675331325373,1262.4984771223762,1976.4505532798476,2690.4026294373184,37.578527337034046,403.59338359974566,792.5781146972195,1181.5628457946932,1559.180072372714,1936.7972989507348,46204,0x2a,3.9259489983479234,51.547710348308236,76.47257905156961,101.39744775483098,127.47065654010913,153.5438653253873,7.924561439121031,45.40773704616351,85.29799819033902,125.1882593345145,178.4115951000111,231.63493086550773,46204,0x2a,9.333193983998212,77.83883782654509,543.7752144926959,1009.7115911588467,4054.8761253029033,7100.0406594469605,27.226892848572405,71.87899712023115,105.91261318094665,139.94622924166214,176.15799673026345,212.36976421886476,46235,0x2a,12.885719324460435,163.77749261389215,298.5540631731705,433.3306337324488,687.2517865955195,941.1729394585902,47.438215540618366,144.686557398886,317.62850192915283,490.5704464594197,642.5802783823887,794.5901103053576
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46174,0x2a,26.159510698787933,601.6687460721224,917.5611874541736,1233.4536288362247,1930.9806319252184,2628.5076350142117,36.30312107794592,389.8955203771392,765.6782024352269,1141.4608844933146,1506.2618724253236,1871.0628603573325,46174,0x2a,3.8958439393795032,51.15243092405288,75.88617013418849,100.61990934432411,126.49318290672825,152.36645646913237,7.786944201675007,44.61919027559779,83.81672065077936,123.01425102596093,175.3133150204607,227.61237901496045,46174,0x2a,9.27301461230381,77.33694186661377,540.2690138493507,1003.2010858320876,4028.730745924982,7054.260406017877,26.719874625454366,70.54046901119953,103.94031229301747,137.34015557483542,172.87758882668973,208.41502207854404,46204,0x2a,12.894882705941917,163.89395919252178,298.766372994983,433.6387867974442,687.740509819721,941.8422328419978,46.77096535244919,142.65144432497002,313.1608448879926,483.6702454510152,633.5419575522695,783.4136696535239
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46143,0x2a,25.557688967313,587.826846248199,896.451914084108,1205.076981920017,1886.5567846778138,2568.0365874356103,35.07100180323405,376.66255936673366,739.6912667824602,1102.7199741981867,1455.1397035684347,1807.5594329386827,46143,0x2a,3.8659697327670033,50.76018259123076,75.30425793213526,99.84833327303977,125.52320476077864,151.1980762485175,7.651716813079012,43.844337338942736,82.36116684677923,120.87799635461569,172.2688394004576,223.6596824462995,46143,0x2a,9.213223270343251,76.83828207466271,536.7854207883737,996.7325595020847,4002.753948975153,7008.775338448221,26.222298077521355,69.22686692465638,102.00473952155807,134.78261211845975,169.65826856156315,204.53392500466657,46174,0x2a,12.904052603750355,164.01050859366703,298.97883379601836,433.9471589983697,688.2295805881479,942.512002177926,46.113100483869665,140.64495647580247,308.75602842730984,476.8671003788172,624.6307667418171,772.3944331048169
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46113,0x2a,24.96971265522094,574.3033910700816,875.8282774522839,1177.3531638344864,1843.1549457155434,2508.9567275966,33.88070036296834,363.87872189828,714.5863215304561,1065.2939211626322,1405.7526089350101,1746.2112967073883,46113,0x2a,3.8363246082826925,50.370942106751755,74.7268079635865,99.08267382042123,124.56066462517867,150.0386554299361,7.518837771427966,43.08294043028225,80.93089006220778,118.77883969413331,169.27723387648638,219.77562805883946,46113,0x2a,9.153817456145013,76.34283758424941,533.3242895386488,990.3057414930483,3976.944647453122,6963.583553413197,25.73398738223636,67.937726689104,100.10521091689944,132.2726951446949,166.49889836306926,200.7251015814436,46143,0x2a,12.913229022519683,164.12714087622518,299.191445683642,434.25575049105873,688.7189991479482,943.1822478048377,45.4644889240908,138.66669121847693,304.41316865236547,470.15964608625404,615.8449177823875,761.5301894785209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46082,0x2a,24.395263236895506,561.0910544485967,855.679105073633,1150.2671556986693,1800.7516028709651,2451.2360500432605,32.73079746981708,351.5287648258354,690.3334321352795,1029.1380994447236,1358.0417005195477,1686.945301594372,46082,0x2a,3.806906809273344,49.98468640575901,74.15378601113314,98.32288561650728,123.60550546359389,148.8881253106805,7.3882662955352245,42.33476587341684,79.52545133856728,116.71613680371772,166.33758031110617,215.95902381849461,46082,0x2a,9.09479468387,75.85058766347579,529.8854752689758,983.9203628744759,3951.30176136745,6918.683159860425,25.254769991223355,66.67259277682966,98.24105526585885,129.80951775488805,163.3983618432151,196.98720593154218,46113,0x2a,12.922411966887134,164.24385609913548,299.4042087652956,434.5645614314557,689.208765746446,943.8529700614364,44.82500051914352,136.71625158338773,300.13139410099035,463.546536618593,607.1826476571235,750.818758695654
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46054,0x2a,23.834029514672427,548.1826788374658,835.993481495582,1123.8042841536983,1759.323784893992,2394.8432856342856,31.619922006722216,339.5979623521966,666.90368002428,994.2093976963633,1311.9500889614133,1629.690780226463,46054,0x2a,3.777714592556142,49.601392600262145,73.58515811975295,97.56892363924375,122.65767067705724,147.74641771487072,7.259962312416645,41.59958405014738,78.14441934027468,114.68925463040196,163.44897651117026,212.20869839193855,46054,0x2a,9.036152483707518,75.3615117141207,526.4688340820093,977.5761564498979,3925.8242176903586,6874.07227893082,24.78447656929599,65.43101814294141,96.4116138545614,127.39220956618138,160.35556340334506,193.3189172405087,46082,0x2a,12.931601441493234,164.360654321379,299.6171231484973,434.8735919756155,689.6988806311407,944.5241692866658,44.19450694576127,134.79324618457187,295.9098455687128,457.02644495285375,598.6422181471776,740.2579913415012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46023,0x2a,23.285707450253636,535.5712713558336,816.7607423848027,1097.9502134137717,1718.8490490076288,2339.7478846014856,30.54674939201179,328.0720884702066,644.2691281142687,960.4661677583308,1267.422815711309,1574.3794636642876,46023,0x2a,3.748746228315388,49.22103797778105,73.02089059479836,96.82074321181567,121.71710410061526,146.61346498941484,7.133886444992006,40.8771693298042,76.78737022228272,112.69757111476123,160.61053595093878,208.52350078711635,46023,0x2a,8.977888401771937,74.87558927077795,523.0742230082375,971.272856745697,3900.510950312831,6829.749043879966,24.322940934621688,64.21256406740126,94.61624023567836,125.01991640395546,157.3694278470023,189.71893929004915,46054,0x2a,12.940797450981812,164.47753560197884,299.8301889408417,435.1828422797046,690.1893440497081,945.1958458197116,43.57288168562993,132.89728914117129,291.7476759363459,450.59806273152054,590.221915482911,729.8457682343013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45992,0x2a,22.75,523.25,797.97046875,1072.6909375,1679.3054687500003,2285.92,29.51,316.9374,622.4027875,927.8681750000002,1224.4067875,1520.9454,45992,0x2a,3.72,48.8436,72.46095,96.0783,120.78375000000001,145.4892,7.01,40.167300000000004,75.45388750000001,110.740475,157.82138750000001,204.9023,45992,0x2a,8.92,74.3928,519.7015,965.0102,3875.3608999999997,6785.7116000000005,23.87,63.0168,92.8543,122.6918,154.4389,186.186,46023,0x2a,12.95,164.5945,300.04340625,435.4923124999999,690.68015625,945.868,42.96,131.028,287.64405,444.2601,581.9200500000001,719.58
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45962,0x2a,21.525142017415078,495.0782664005468,755.0078094745948,1014.9373525486428,1588.8918112292552,2162.8462699098673,27.88888125441264,299.5265846723918,588.2113667571307,876.8961488418696,1157.1445443471484,1437.3929398524276,45962,0x2a,3.681181085349974,48.33390765064516,71.7048060662608,95.07570448187644,119.52334836495696,143.97099224803748,6.754533783917668,38.70347858184824,72.70411301664382,106.70474745143937,152.06988497767642,197.43502250391344,45962,0x2a,8.714104717560394,72.67563334445369,507.70552610686246,942.7354188692713,3785.9081503294947,6629.080881789719,23.349370324614036,61.642337656981056,90.82905056274859,120.01576346851614,151.0704260002528,182.12508853198946,45992,0x2a,13.083051293952844,166.28558194614067,303.12612157382864,439.9666612015167,697.7763638559162,955.5860665103157,42.152338468965624,128.56463233034515,282.23625126126797,435.9078701921908,570.9797697736825,706.0516693551742
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45931,839.87,20.366230279995097,468.4232964398872,714.3582559647531,960.2932154896189,1503.3460170117633,2046.3988185339074,26.356817947229036,283.0722247532399,555.8982365294945,828.724248305749,1093.5773226529668,1358.4303970001845,45931,59.63,3.6427672535318285,47.829534038872914,70.9565526397331,94.08357124059329,118.27609926311156,142.46862728562982,6.508377551795316,37.293003371787165,70.05454887313685,102.81609437448652,146.52798510673182,190.2398758389771,45931,89.19,8.51296199872291,70.99810306934907,495.9864484505935,920.9747938318379,3698.5201875601583,6476.065581288479,22.84009612718751,60.29785377577503,88.84797393475941,117.3980940937438,147.7754219429032,178.1527497920626,45962,0x2a,13.217469587660329,167.9940384591628,306.2405094275975,444.4869803960322,704.9454795393714,965.4039786827105,41.359861229102364,126.1475767487622,276.9301208421085,427.7126649354548,560.2451702614597,692.7776755874646
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45901,763,19.26971424774831,443.20342769821116,675.8972708111769,908.5911139241426,1422.4060007689466,1936.2208876137504,24.90891785748704,267.5217777894108,525.3602137617236,783.1986497340363,1033.5021380544592,1283.805626374882,45901,55.4900016784668,3.604754277428395,47.33042366263483,70.21610738145834,93.10179110028187,117.04186544525321,140.98193979022454,6.2711920188434895,35.933930267973196,67.50154309282662,99.06915591768004,141.18804931423762,183.3069427107952,45901,83.93000030517578,8.31646214276723,69.3592942706787,484.5378755929758,899.7164569152728,3613.1493513912937,6326.582245867316,22.341929732864827,58.982694494763145,86.91010666084416,114.8375188269252,144.55228537163543,174.26705191634565,45931,175.59,13.35326892599397,169.72004804938337,309.38689522220153,449.05374239501964,712.1882523748096,975.3227623545996,40.58228281095367,123.77596257340869,271.72374734609167,419.6715321187747,549.7123846011244,679.753237083474
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45870,732.5800170898438,18.232234541441297,419.34139445314986,639.5070216876419,859.672648922134,1345.823787823078,1831.9749267240215,23.540557516210594,252.82558772410178,496.49978371377676,740.1739797034517,976.7271570444728,1213.280334385494,45870,56.45999908447266,3.5671379740332827,46.83652159905701,69.48338881170079,92.1302560243446,115.82051109439315,139.5107661644417,6.042650264866366,34.62438601768428,65.04157678845536,95.45876755922643,136.04271740063515,176.62666724204388,45870,84.12000274658203,8.124497981132329,67.75831316264362,473.35356362572236,878.948814088801,3529.7490816377986,6180.5493491867965,21.8546288688381,57.69622021373258,85.0145062997802,112.33279238582782,141.3994487813825,170.46610517693716,45901,177.9299926757812,13.490463498125543,171.46379106117567,312.5656077118825,453.6674243625893,719.5054391328395,985.3434539030898,39.81932311197866,121.44893549153491,266.6152553116421,411.7815751317494,539.377618628696,666.9736621256426
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45839,740.0700073242188,17.250612650520655,396.76409096197506,605.0760203499186,813.3879497378621,1273.3647544310888,1733.3415591243154,22.24736744263871,238.93672633393973,469.2247885745537,699.5128508151677,923.0710844043833,1146.629317993599,45839,47.06999969482422,3.5299142039905744,46.34777349839624,68.75831630098139,91.16885910356655,114.61190181081896,138.05494451807135,5.822437283657482,33.36256563535738,62.671259311968235,91.97995298857909,131.08489739494365,170.1898418013082,45839,78.12000274658203,7.936964818968067,66.19428659019368,462.42741276512703,858.6605389400604,3448.273892836819,6037.887246733578,21.37795654652287,56.43780528282038,83.16025096597396,109.88269664912755,138.31537885600298,166.74806106287838,45870,202.1999969482422,13.629067639009657,173.22544969181274,315.7769790285794,458.32850836534595,726.8978043593057,995.4671003532654,39.07070729565243,119.16565725173992,261.6028045364528,404.03995182116574,529.237149511672,654.4343472021783
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45809,779.530029296875,16.32184119515932,375.40234748866436,572.4987810709601,769.5952146532559,1204.8069089714322,1640.0186032896083,21.025218191495657,225.81084337666337,443.44813318138284,661.0854229861022,872.3625842878943,1083.639745589686,45809,69.0199966430664,3.493078871139329,45.86412557805939,68.04081006120519,90.217494544351,113.41590459730509,136.61431465025916,5.610249548816878,32.14672991472071,60.38732358107768,88.62791724743464,126.30775577967599,163.98759431191735,45809,79.16000366210938,7.753760378035936,64.66636155281971,451.75346402531875,838.8405664978177,3368.6793494405474,5898.518132383278,20.911680946303683,55.20683769824173,81.34643888112132,107.48604006400092,135.29857572258481,163.1111113811687,45839,200.5299987792969,13.76909583088156,175.00520801050462,319.0213447166314,463.03748142275816,734.3661204551737,1005.6947594875892,38.33616569246332,116.92530536201312,256.6845894145997,396.4438734671863,519.2873244079735,642.1307753487606
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45778,737.6699829101562,15.443074712593427,355.19071838964885,541.6754974659099,728.1602765421709,1139.9402118317794,1551.7201471213875,19.870207166748184,213.4060249708755,419.0875069056777,624.7689888404798,824.4397331073407,1024.1104773742013,45778,71.5,3.4566279220628298,45.385524616684954,67.33079113688134,89.27605765707773,112.2323878444775,135.18871803187727,5.4057945953912245,30.975203031591718,58.1866215761423,85.39804012069288,121.70470807198919,158.0113760232855,45778,76.83999633789062,7.574784740927785,63.17370473933773,441.3258959683051,819.4780871972724,3290.922041581633,5762.365995965994,20.45557530479344,54.00271880465469,79.57218793564648,105.14165706663829,132.34757222201355,159.55348737738885,45809,237.5800018310547,13.91056270477033,176.8032519776309,322.29904376783804,467.7948355580452,741.911167757235,1016.027499956425,37.61543370277142,114.72707279345282,251.85883828611887,388.99060377878493,509.52455915010313,630.0585145214212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45748,898.9500122070312,14.611620939521993,336.0672816090058,512.5117367168211,688.9561918246364,1078.5659319139033,1468.17567200317,18.77864615974311,201.68265975564103,396.06512081668194,590.4475818777229,779.1495024754414,967.8514230731599,45748,66.44999694824219,3.420557345642544,44.91191794828661,66.6281813964347,88.3444448445828,111.06122131633136,133.7779977880799,5.208790616760285,29.846370234036435,56.06612000115353,82.28586976827062,117.26940974808687,152.25294972790314,45748,85.19999694824219,7.399940296572122,61.7155020734115,431.1390215290333,800.5625409846551,3214.9595613979827,5629.356581811311,20.009417804551788,52.82486300401672,77.83663525970645,102.84840751539619,129.46093319545005,156.07345887550395,45778,316.6700134277344,14.053483042027622,178.6197694641711,325.6104186568787,472.60106784958634,749.533734619642,1026.4664013896977,36.90825170149339,112.57016768955484,247.12381279881168,381.67745790806856,499.94533695404147,618.2132160000143
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45717,825.9099731445312,13.824932563861411,317.9734489688125,484.91815026029144,651.8628515517704,1020.4960377842826,1389.1292240167948,17.747049571931807,190.6033124025476,374.30745928400677,558.0116061654659,736.3472705514156,914.6829349373653,45717,69.44000244140625,3.3848631726167304,44.443253456457676,65.93290352360813,87.4225535907586,109.90227613589947,132.38199868104033,5.018966076214083,28.758675616706697,54.022896102849344,79.28711658899198,112.99574749836482,146.70437840773764,45717,89.76000213623047,7.229131686998254,60.29095826956544,421.18728491373577,782.0836115579061,3140.7504799040435,5499.417348250182,19.572991466208826,51.672697470791306,76.13893680355233,100.60517613631336,126.6372547863711,152.66933343642884,45748,270.7699890136719,14.197871775872116,180.4549502713346,328.955815377097,477.4566804828594,757.2346174962794,1037.0125545096994,36.214364944579245,110.4538130809667,242.4778072820484,374.5018014831301,490.5462071524163,606.5906128217024
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45689,920.6300048828125,13.080599420584768,300.8537866734497,458.8102000516486,616.7666134298477,965.5526216051027,1314.3386297803575,16.772123284574075,180.13260407632558,353.745045225773,527.3574863752204,695.8963602310841,864.4352340869478,45689,90.6500015258789,3.3495414751436567,43.979479568636215,65.2448810089545,86.51028244927278,108.75542477107061,131.0005670928684,4.836059332685413,27.71061997628742,52.054133642192625,76.39764730809782,108.87783080124623,141.35801429439462,45689,92.25,7.062265755329242,58.89929639944587,411.46525856986995,764.0312207402941,3068.254324395954,5372.477428051614,19.14608404294175,50.54566187336623,74.4782669270434,98.4108719807206,123.87516375783312,149.33945553494567,45717,283.0599975585938,14.343743992949832,182.30898615039237,332.335583476652,482.3621808029116,765.0146210239838,1047.667061245056,35.53352347724736,108.37724660560443,237.91914813234433,367.46104965908427,481.3237839514888,595.1865182438933
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45658,811.0800170898438,12.376341107736472,284.65584547793884,434.1078995670491,583.5599536561593,913.5673540807602,1243.5747545053607,15.850754139879895,170.23709946231008,334.31221825274184,498.3873370431736,657.6676027062917,816.9478683694098,45658,84.44999694824219,3.3145883663693736,43.520545250429876,64.56403814141743,85.60753103240499,107.62054102055559,129.6335510087062,4.659818280121823,26.70075874509805,50.15711901266128,73.61347928022451,104.9099838040927,136.2064883279609,45658,98.81999969482422,6.899251494975313,57.53975746809411,401.96764022599916,746.3955229839042,2997.431556378237,5248.46758977257,18.728487917253034,49.44320810154801,72.8538179981143,96.2644278946806,121.17331682462712,146.08220575457366,45689,365.6099853515625,14.49111493491048,184.1820708227122,335.7500760950415,487.3180813673707,772.8745581066161,1058.4310348458614,34.86548204394472,106.3397202340314,233.44619321048737,360.5526661869434,472.2747452115088,583.9968242360741
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45627,772,11.71,269.33000000000004,410.7355687500001,552.1411375000001,864.3809687500002,1176.6208000000001,14.98,160.8852,315.946925,471.00865000000005,621.5389250000001,772.0692,45627,86.0199966430664,3.28,43.0664,63.89029999999999,84.71419999999999,106.49749999999999,128.2808,4.49,25.727700000000002,48.32923750000001,70.93077500000001,101.08673750000001,131.2427,45627,99.4800033569336,6.74,56.211600000000004,392.68925,729.1669,2928.24355,5127.3202,18.32,48.3648,71.2648,94.1648,118.5304,142.896,45658,414.2000122070312,14.64,186.07440000000003,339.19965,492.32489999999996,780.8152500000001,1069.3056000000001,34.21,104.34049999999999,229.05733125,353.77416250000005,463.39583125000007,573.0175
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45597,795.3499755859375,11.044078543774683,254.0138065068177,387.37795747198686,520.742108437156,815.2255602578182,1109.70901207848,14.637564351252498,157.20744113245183,308.7245291233543,460.2416171142567,607.3308418889052,754.4200666635537,45597,106.8000030517578,3.227240544846569,42.37366835383545,62.862611762930094,83.35155517202475,104.78446644048704,126.2173777089493,4.401926138430954,25.22303677320937,47.38123247253619,69.53942817186301,99.10386459909991,128.6683010263368,45597,101.6399993896484,4.88032684057257,40.70192585037523,284.34004254885934,527.9781592473435,2120.2945983380573,3712.6110374287714,18.001188181250857,47.523136798502264,70.02462202506582,92.5261072516294,116.46768753269303,140.40926781375668,45627,382.4100036621094,14.419248933819405,183.26865394884464,334.084985766012,484.90131758317926,769.0416298546744,1053.1819421261694,34.039573714562124,103.82069982941447,227.916220752565,352.0117416757156,461.0873006973156,570.1628597189156
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45566,829.739990234375,10.416026548340238,239.56861061182548,365.34864119962657,491.12867178742766,768.8655096823275,1046.6023475772272,14.30295661796116,153.61375407690286,301.66723376857334,449.7207134602438,593.447548774981,737.1743840897182,45566,111.9499969482422,3.1753297360675523,41.69207943456696,61.851454096425826,82.0108287582847,103.09898736794334,124.18714597760197,4.31557989492242,24.72827279790547,46.45182309397121,68.17537339003694,97.15988685930965,126.14440032858235,45566,102.3199996948242,3.5337670728209276,29.471617387326535,205.8861040802293,382.30059077313206,1535.271608040098,2688.2426253070644,17.687924450699,46.69612054984536,68.8060261132191,90.91593167659286,114.44087119602253,137.9658107154522,45597,320.6600036621094,14.201826490126512,180.505214689508,329.04744363467495,477.58967257984193,757.4455397093412,1037.3014068388406,33.869996453350105,103.30348918271781,226.7807950029623,350.2581008232068,458.79027070841056,567.3224405936143
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45536,885.9400024414062,9.823690462332346,225.94488063364395,344.572082772846,463.1992849120481,725.1418512836012,987.0844176551542,13.975997857715585,150.1022169918654,294.77126481654386,439.4403126412223,579.8816211139418,720.3229295866613,45536,119.0699996948242,3.12425392301651,41.02145400920678,60.85656110295783,80.6916681967089,101.4406195629423,122.1895709291757,4.230927381279761,24.24321389473303,45.54064460025003,66.83807530576703,95.25404133028722,123.67000735480741,45536,113.5599975585938,2.5587445539791607,21.3399295801862,149.07885457621086,276.8177795722355,1111.6657620604012,1946.513744548567,17.380112258339576,45.88349636201648,67.60863668494095,89.33377700786542,112.44932631145706,135.5648756150487,45566,297.8999938964844,13.987682477871925,177.78344429375218,324.0858607107438,470.3882771277354,746.0243026557505,1021.6603281837655,33.70126398672221,102.78885515950273,225.65102568109688,348.51319620269106,456.5046839901441,564.496171777597
